,Match_ID,TeamColor,killing_team,kills_sum,assist_sum
1924,4293e9fffc2f5f2c,Blue,C9,9,40
1925,4293e9fffc2f5f2c,Red,AHQ,2,0
1926,42a3032b88079b2c,Blue,FW,14,40
1927,42a3032b88079b2c,Red,HKE,27,66
1928,42b317032824a74c,Blue,ITZ,13,54
1929,42b317032824a74c,Red,PNG,1,2
1930,42c64c17019eec78,Blue,UOL,10,18
1931,42c64c17019eec78,Red,H2K,20,58
1932,42d698935ebcf779,Blue,GIA,8,18
1933,42d698935ebcf779,Red,G2,18,34
1934,42d698935ebcf779,Red,TooEarly,0,0
1935,42f295ad54e639ed,Blue,kt,10,18
1936,42f295ad54e639ed,Red,ANC,15,54
1937,42f43d9bf4bb460f,Blue,IMT,12,30
1938,42f43d9bf4bb460f,Red,APX,4,8
1939,42fca4f01bf1830e,Blue,kt,14,50
1940,42fca4f01bf1830e,Red,CJE,7,22
1941,4306a295e604a4ff,Blue,ITZ,15,50
1942,4306a295e604a4ff,Red,KBM,2,12
1943,431114bacf478ca5,Blue,SK,16,26
1944,431114bacf478ca5,Red,H2K,26,92
1945,4313e52d9d1dd879,Blue,LZ,21,68
1946,4313e52d9d1dd879,Red,NJF,9,24
1947,4339baa984ae7b3a,Blue,RED,13,24
1948,4339baa984ae7b3a,Red,OPK,18,16
1949,4346ccdf03eb2095,Blue,ANC,4,6
1950,4346ccdf03eb2095,Red,CJE,22,74
1951,4354b421ad16c99e,Blue,TPA,11,50
1952,4354b421ad16c99e,Red,FW,16,58
1953,435ea8d270e3a490,Blue,SPY,5,6
1954,435ea8d270e3a490,Red,G2,13,48
1955,436c432625089e4d,Blue,M17,14,46
1956,436c432625089e4d,Red,HKE,15,34
1957,4380ca3f08676be8,Blue,LZ,7,28
1958,4380ca3f08676be8,Red,SKT,8,40
1959,438ee81a61704189,Blue,SKT,13,36
1960,438ee81a61704189,Red,JAG,9,32
1961,439fc2905031e697,Blue,FNC,39,108
1962,439fc2905031e697,Red,UOL,14,48
1963,43a1ccb5ef23b8dd,Blue,S04,15,44
1964,43a1ccb5ef23b8dd,Red,OG,2,6
1965,43a46f49938bacca,Blue,FNC,8,34
1966,43a46f49938bacca,Red,IG,1,4
1967,43a6c10778bd8b1a,Blue,XG,6,14
1968,43a6c10778bd8b1a,Red,M17,12,28
1969,43f962128c3be501,Blue,NRG,11,32
1970,43f962128c3be501,Red,FOX,12,32
1971,43fd75117962dca4,Blue,IM,15,48
1972,43fd75117962dca4,Red,SKT,23,68
1973,441b2b50ce3b8385,Blue,JT,14,40
1974,441b2b50ce3b8385,Blue,TooEarly,0,0
1975,441b2b50ce3b8385,Red,ahq,4,12
1976,441bed9a93263966,Blue,MSE,12,44
1977,441bed9a93263966,Red,ahq,18,52
1978,44376e365de13005,Blue,CLG,7,24
1979,44376e365de13005,Red,TSM,13,60
1980,443f41a5fbc38523,Blue,GMB,21,50
1981,443f41a5fbc38523,Red,GIA,9,24
1982,443f673d5d1463bb,Blue,M17,18,44
1983,443f673d5d1463bb,Red,WS,4,16
1984,447d598f0e0d58e3,Blue,JAG,12,40
1985,447d598f0e0d58e3,Red,kt,18,52
1986,4486397da24ee35a,Blue,AFs,17,66
1987,4486397da24ee35a,Red,SKT,6,12
1988,448b0c24bb0706c7,Blue,SKT,11,14
1989,448b0c24bb0706c7,Red,SSG,3,6
1990,44b642373dd62d54,Blue,IMT,18,44
1991,44b642373dd62d54,Red,TSM,5,10
1992,44b72b93f46562f2,Blue,ROX,17,56
1993,44b72b93f46562f2,Red,bbq,13,30
1994,44c996900d35483c,Blue,APX,11,36
1995,44c996900d35483c,Red,TL,18,48
1996,44d0e53ce9d31537,Blue,FOX,14,46
1997,44d0e53ce9d31537,Red,TIP,6,22
1998,44d26815f57f58d9,Blue,HKE,24,60
1999,44d26815f57f58d9,Red,M17,11,40
2000,44d8d294c7f7252f,Blue,H2K,4,18
2001,44d8d294c7f7252f,Red,SPY,13,28
2002,44e251e6f48d228c,Blue,P1,19,40
2003,44e251e6f48d228c,Red,CLG,4,16
2004,44fa6e5b5b9c393b,Blue,FOX,10,36
2005,44fa6e5b5b9c393b,Red,IMT,28,96
2006,4508a7660c42b6d8,Blue,SKT,7,18
2007,4508a7660c42b6d8,Red,JAG,18,64
2008,451909548956cc82,Blue,SPY,6,22
2009,451909548956cc82,Red,VIT,12,58
2010,452ddbd77317f49d,Blue,JAG,10,18
2011,452ddbd77317f49d,Red,SKT,17,56
2012,452e92d220b4263c,Blue,TPA,16,48
2013,452e92d220b4263c,Red,Mac,5,10
2014,4539714bbb1d9508,Blue,kt,8,10
2015,4539714bbb1d9508,Red,AFs,4,4
2016,4565c8f3841f31aa,Blue,AFs,13,34
2017,4565c8f3841f31aa,Red,JAG,4,6
2018,4584ef0d5c0d1a28,Blue,P1,13,36
2019,4584ef0d5c0d1a28,Red,TSM,23,54
2020,458bd95d8371f217,Blue,IMT,3,2
2021,458bd95d8371f217,Red,C9,13,32
2022,4594f15b14dba734,Blue,kt,4,4
2023,4594f15b14dba734,Red,MVP,17,62
2024,45a8f90dfd3f3536,Blue,MSE,4,10
2025,45a8f90dfd3f3536,Red,HKE,18,58
2026,45b5a84c479861b9,Blue,TSM,5,16
2027,45b5a84c479861b9,Red,C9,19,78
2028,45c6f42451c5fece,Blue,LZ,7,16
2029,45c6f42451c5fece,Red,NJE,17,42
2030,45d7b5a64698ad33,Blue,FNC,17,34
2031,45d7b5a64698ad33,Red,UOL,5,4
2032,45d87330db5945a0,Blue,PNG,3,10
2033,45d87330db5945a0,Red,OPK,9,26
2034,45dd9b5a019fc509,Blue,ROC,9,28
2035,45dd9b5a019fc509,Red,EL,13,40
2036,45e5cb5057bb8aa9,Blue,ahq,8,28
2037,45e5cb5057bb8aa9,Red,MSE,15,56
2038,45ee4dbe362140e0,Blue,NV,18,62
2039,45ee4dbe362140e0,Red,CLG,10,34
2040,460d730830cff84e,Blue,G2,27,64
2041,460d730830cff84e,Blue,TooEarly,0,0
2042,460d730830cff84e,Red,H2K,5,14
2043,463433b4ec9dd9f3,Blue,KDM,13,34
2044,463433b4ec9dd9f3,Red,bbq,24,56
2045,464142d4bac6e0e8,Blue,GIA,4,10
2046,464142d4bac6e0e8,Red,H2K,24,56
2047,46515b3542466c83,Blue,LZ,23,60
2048,46515b3542466c83,Red,MVP,21,72
2049,46585b930931c622,Blue,ITZ,4,4
2050,46585b930931c622,Red,H2K,16,38
2051,466482f4086bfda4,Blue,P1,18,72
2052,466482f4086bfda4,Red,DIG,11,26
2053,46677cd3e6de2733,Blue,ITZ,4,12
2054,46677cd3e6de2733,Red,KST,14,54
2055,4668ec446c56b423,Blue,AFs,11,38
2056,4668ec446c56b423,Red,EMF,7,12
2057,466b3bf394a71052,Blue,SKT,17,44
2058,466b3bf394a71052,Red,kt,8,12
2059,467869ca2a365be6,Blue,CLG,8,12
2060,467869ca2a365be6,Red,FLY,19,40
2061,4679b37d75902f4e,Blue,kt,12,36
2062,4679b37d75902f4e,Red,ROX,13,38
2063,4698bb107f31c12e,Blue,SKT,17,58
2064,4698bb107f31c12e,Red,SSG,10,26
2065,46b016726ce34130,Blue,ahq,17,40
2066,46b016726ce34130,Red,AS,5,12
2067,46b11c090b669a4e,Blue,AFs,12,34
2068,46b11c090b669a4e,Red,ROX,13,38
2069,46fd67ed4c6dfb68,Blue,KOO,23,80
2070,46fd67ed4c6dfb68,Red,FNC,8,26
2071,470a44764840ec69,Blue,MSF,12,40
2072,470a44764840ec69,Red,H2K,15,36
2073,470d88b0070663c2,Blue,CLG,15,24
2074,470d88b0070663c2,Red,TL,10,24
2075,47111ff42c582d26,Blue,ROX,28,80
2076,47111ff42c582d26,Red,LZ,16,28
2077,471e3f3445e86ad4,Blue,KOO,12,26
2078,471e3f3445e86ad4,Red,SKT,22,62
2079,4725b07311676885,Blue,KOO,1,2
2080,4725b07311676885,Red,SKT,13,44
2081,473fc1deff74591b,Blue,SKT,20,26
2082,473fc1deff74591b,Red,SSG,3,8
2083,4753b8797532547f,Blue,TSM,15,64
2084,4753b8797532547f,Red,TL,11,50
2085,4787f0eb79b72092,Blue,CGE,32,86
2086,4787f0eb79b72092,Red,XG,18,88
2087,479ccecf1cfa44e3,Blue,NRG,9,34
2088,479ccecf1cfa44e3,Red,TSM,16,60
2089,47a96a2ba166c020,Blue,SPY,26,110
2090,47a96a2ba166c020,Red,UOL,11,24
2091,47ba9d772d90daa9,Blue,ROC,13,28
2092,47ba9d772d90daa9,Red,FNC,8,32
2093,47c305b3a4b7e16b,Blue,ahq,10,16
2094,47c305b3a4b7e16b,Red,XG,3,10
2095,47c9899fad0db995,Blue,MSF,16,38
2096,47c9899fad0db995,Red,OG,9,18
2097,47d697fada9928e8,Blue,DIG,13,54
2098,47d697fada9928e8,Red,TSM,8,22
2099,47e0556f123b2106,Blue,kt,8,26
2100,47e0556f123b2106,Red,SKT,19,46
2101,4808fec1497a7bdf,Blue,NJF,23,36
2102,4808fec1497a7bdf,Red,SSG,4,8
2103,48126ab58c881dc0,Blue,HKES,25,84
2104,48126ab58c881dc0,Red,ahq,9,34
2105,4816f42551076e41,Blue,FW,20,56
2106,4816f42551076e41,Red,JT,9,22
2107,481e057c17968a20,Blue,EDG,31,100
2108,481e057c17968a20,Red,SKT,13,28
2109,48243735f6eef6b2,Blue,G2,7,20
2110,48243735f6eef6b2,Red,VIT,13,36
2111,4840300c023904dd,Blue,C9,13,32
2112,4840300c023904dd,Red,IMT,4,14
2113,48667a0a387a9512,Blue,HKE,14,26
2114,48667a0a387a9512,Red,XG,3,14
2115,4867415a082cabe6,Blue,CLG,11,40
2116,4867415a082cabe6,Red,TL,17,56
2117,489001b07807b3c8,Blue,SK,6,14
2118,489001b07807b3c8,Red,SHR,19,54
2119,4892e4d7867afda3,Blue,AFs,22,66
2120,4892e4d7867afda3,Red,ESC,15,44
2121,4894407b2447420c,Blue,IMT,11,50
2122,4894407b2447420c,Red,CLG,3,4
2123,48a5ed5c687881bb,Blue,GIA,2,2
2124,48a5ed5c687881bb,Red,ROC,18,58
2125,48ba4ca7c21786d9,Blue,JT,8,18
2126,48d19a3c07ef0b2a,Blue,CNB,15,58
2127,48d19a3c07ef0b2a,Red,g3x,3,4
2128,48d5cd30230df3c7,Blue,RNG,22,82
2129,48d5cd30230df3c7,Red,TSM,11,44
2130,48e451ead2485529,Blue,SKT,15,50
2131,48e451ead2485529,Red,KDM,7,10
2132,48e774e534e57fd6,Blue,C9,3,14
2133,48e774e534e57fd6,Red,TSM,17,56
2134,48ff3dab5d52fea0,Blue,FOX,21,48
2135,48ff3dab5d52fea0,Red,CLG,7,8
2136,490b7bda812ffff5,Blue,CJ,1,4
2137,490b7bda812ffff5,Red,SKT,22,66
2138,4923280308c1e9b4,Blue,PNG,10,28
2139,4923280308c1e9b4,Red,RED,1,2
2140,494cbdfd727310dc,Blue,UOL,13,32
2141,494cbdfd727310dc,Red,OG,3,6
2142,49654e468223c6ec,Blue,P1,12,24
2143,49654e468223c6ec,Red,TSM,19,64
2144,497053491075f2ac,Blue,KDM,9,26
2145,497053491075f2ac,Blue,TooEarly,0,0
2146,497053491075f2ac,Red,JAG,3,4
2147,49778226bbde3374,Blue,FNC,4,8
2148,49778226bbde3374,Red,H2K,19,74
2149,49928251882c5a0a,Blue,CJE,19,58
2150,49928251882c5a0a,Red,LZ,7,36
2151,4999770b129031e7,Blue,KBM,25,86
2152,4999770b129031e7,Red,OPK,12,46
2153,49c11c5a5ab78518,Blue,FOX,3,0
2154,49c11c5a5ab78518,Red,FLY,13,54
2155,49c4ff4c792cdf51,Blue,JT,14,48
2156,49c4ff4c792cdf51,Red,M17,5,14
2157,49d0233788dd7ad3,Blue,MSF,19,50
2158,49d0233788dd7ad3,Red,UOL,9,22
2159,49d545dd46626273,Blue,FW,7,6
2160,49d545dd46626273,Red,HKE,17,64
2161,49d73da06dc51105,Blue,CJE,12,16
2162,49d73da06dc51105,Red,ANC,2,0
2163,49d86a5920f465ee,Blue,SSG,15,68
2164,49d86a5920f465ee,Red,AFs,5,24
2165,49f70d38e46d5391,Blue,SSB,11,44
2166,49f70d38e46d5391,Red,ANC,3,2
2167,4a13b45119b577c0,Blue,NRG,26,62
2168,4a13b45119b577c0,Red,TSM,8,10
2169,4a167a3a2badda6a,Blue,kt,9,28
2170,4a167a3a2badda6a,Red,SKT,14,48
2171,4a22c23cec501d07,Blue,DIG,17,38
2172,4a22c23cec501d07,Red,TL,2,6
2173,4a29881a6ad24954,Blue,H2K,21,68
2174,4a29881a6ad24954,Red,GIA,5,22
2175,4a2e16292f03bb68,Blue,kt,4,2
2176,4a2e16292f03bb68,Red,JAG,13,42
2177,4a4c51497cd20b05,Blue,CLG,21,68
2178,4a4c51497cd20b05,Red,APX,25,80
2179,4a55f0fa25c4fa7a,Blue,TIP,12,40
2180,4a55f0fa25c4fa7a,Red,CLG,13,58
2181,4a6d900580351398,Blue,FW,7,18
2182,4a6d900580351398,Red,IM,13,50
2183,4a8dc4fcce489b55,Blue,SKT,22,42
2184,4a8dc4fcce489b55,Red,NJE,11,28
2185,4a8f29871aa91c19,Blue,CST,9,26
2186,4a8f29871aa91c19,Red,T8,20,54
2187,4a9c3fc9369309e9,Blue,IMT,12,30
2188,4a9c3fc9369309e9,Red,P1,20,60
2189,4aa1b8936c3ad6ca,Blue,EDG,25,58
2190,4aa1b8936c3ad6ca,Red,AHQ,4,18
2191,4ab07ee926aecd27,Blue,HKE,23,32
2192,4ab07ee926aecd27,Red,TM,8,22
2193,4ab32e20de4e530f,Blue,KDM,4,12
2194,4ab32e20de4e530f,Red,SSB,9,36
2195,4abf817f405e6197,Blue,NJE,17,60
2196,4abf817f405e6197,Red,CJE,5,10
2197,4acdea717ea1ec3c,Blue,ROX,17,60
2198,4acdea717ea1ec3c,Red,AFs,10,40
2199,4b0041ec6b0729f6,Blue,SSG,14,18
2200,4b0041ec6b0729f6,Red,AFs,4,4
2201,4b0c2f81e133b2c7,Blue,TIP,24,94
2202,4b0c2f81e133b2c7,Red,DIG,9,32
2203,4b134e5901c86d2d,Blue,TL,17,32
2204,4b134e5901c86d2d,Red,NV,16,60
2205,4b281a331503e363,Blue,T8,24,88
2206,4b281a331503e363,Red,NME,18,70
2207,4b2cd21568456013,Blue,SPY,3,12
2208,4b2cd21568456013,Red,UOL,21,76
2209,4b4d1f07e75659a9,Blue,GV,2,0
2210,4b4d1f07e75659a9,Red,TSM,14,50
2211,4b5a48e5e6fbd890,Blue,SKT,18,48
2212,4b5a48e5e6fbd890,Red,kt,16,50
2213,4b781f9709ba1366,Blue,ROX,19,42
2214,4b781f9709ba1366,Red,SKT,11,16
2215,4b8783ac4c358c01,Blue,TSM,13,56
2216,4b8783ac4c358c01,Red,TL,4,12
2217,4ba064d507e7d485,Blue,bbq,5,6
2218,4ba064d507e7d485,Red,SSG,10,30
2219,4be50c234a9d8118,Blue,G2,16,38
2220,4be50c234a9d8118,Red,SKT,8,12
2221,4c06ad26ec103f6d,Blue,C9,13,48
2222,4c06ad26ec103f6d,Red,CLG,10,40
2223,4c0eef4bc6a24f18,Blue,C9,6,22
2224,4c0eef4bc6a24f18,Red,IMT,23,64
2225,4c1378237bf547ed,Blue,G2,17,42
2226,4c1378237bf547ed,Blue,TooEarly,0,0
2227,4c1378237bf547ed,Red,SPY,4,20
2228,4c1ef0a237b083e7,Blue,NJE,17,68
2229,4c1ef0a237b083e7,Red,JAG,21,88
2230,4c3cd1ad8ca14b58,Blue,bbq,19,74
2231,4c3cd1ad8ca14b58,Red,ROX,10,28
2232,4c3d3249393184c0,Blue,kt,9,28
2233,4c3d3249393184c0,Red,SSG,2,10
2234,4c3dff841237f2c1,Blue,SKT,15,56
2235,4c3dff841237f2c1,Red,G2,9,14
2236,4c40b4f440e0d5b8,Blue,FNC,19,50
2237,4c40b4f440e0d5b8,Red,MSF,6,10
2238,4c4e565dc2179754,Blue,CGE,1,2
2239,4c4e565dc2179754,Red,FW,16,36
2240,4c50e0fcc7fbf489,Blue,MVP,13,34
2241,4c50e0fcc7fbf489,Red,bbq,5,12
2242,4c59738ac3e7e556,Blue,FLY,26,54
2243,4c59738ac3e7e556,Red,CLG,14,36
2244,4c75eed3e321fae9,Blue,FNC,22,54
2245,4c75eed3e321fae9,Red,OG,8,30
2246,4ca1cdef9ca16714,Blue,TL,16,60
2247,4ca1cdef9ca16714,Red,CLG,11,34
2248,4cb7e337716db287,Blue,FW,10,26
2249,4cb7e337716db287,Red,ahq,7,20
2250,4cc2d0f2b3ddd4b5,Blue,G2,17,48
2251,4cc2d0f2b3ddd4b5,Red,UOL,19,48
2252,4cdfcc0ba4e0f71a,Blue,MSF,12,38
2253,4cdfcc0ba4e0f71a,Red,GIA,17,58
2254,4ce6f1a80f2c0213,Blue,FLY,12,38
2255,4ce6f1a80f2c0213,Blue,TooEarly,0,0
2256,4ce6f1a80f2c0213,Red,C9,20,70
2257,4cf104d5b0021da6,Blue,VIT,4,16
2258,4cf104d5b0021da6,Red,MSF,10,42
2259,4d04bd98725b5dba,Blue,GIA,14,58
2260,4d04bd98725b5dba,Red,UOL,3,12
2261,4d05b2a001837f02,Blue,EL,10,28
2262,4d05b2a001837f02,Red,GIA,30,102
2263,4d0d95ff29db44d9,Blue,SSW,27,66
2264,4d0d95ff29db44d9,Red,SSB,11,28
2265,4d18a11c57bae8fe,Blue,CJ,1,4
2266,4d18a11c57bae8fe,Red,JAG,9,40
2267,4d3b6922fde962c8,Blue,LZ,13,44
2268,4d3b6922fde962c8,Red,ESC,2,2
2269,4d4433eea655dc63,Blue,SKT,3,4
2270,4d4433eea655dc63,Red,ESC,11,38
2271,4d4871d0e68e336e,Blue,TSM,15,32
2272,4d4871d0e68e336e,Red,DIG,2,4
2273,4d4afe5f3f79f859,Blue,FLY,20,56
2274,4d4afe5f3f79f859,Red,DIG,24,66
2275,4d75ae1e59b460b9,Blue,NV,6,18
2276,4d75ae1e59b460b9,Red,P1,26,94
2277,4d7a4ca2ee3948d2,Blue,H2K,12,46
2278,4d7a4ca2ee3948d2,Red,OG,17,54
2279,4d7a672bc5fd051a,Blue,VIT,18,58
2280,4d7a672bc5fd051a,Red,OG,5,8
2281,4d98891f250d3738,Blue,JAG,1,4
2282,4d98891f250d3738,Red,CJE,11,14
2283,4d9c6f577342e994,Blue,G2,14,48
2284,4d9c6f577342e994,Red,UOL,10,22
2285,4dc278c3b42921f4,Blue,SSG,8,8
2286,4dc278c3b42921f4,Red,SSB,13,46
2287,4dc4b734e1b86b39,Blue,KDM,5,24
2288,4dc4b734e1b86b39,Red,kt,9,26
2289,4dc849c706ec1631,Blue,LMS,3,8
2290,4dc849c706ec1631,Blue,M17,5,10
2291,4dc849c706ec1631,Red,ahq,13,42
2292,4dcf6597f797a001,Blue,AFs,18,48
2293,4dcf6597f797a001,Red,JAG,20,50
2294,4dd217e5dfa4232e,Blue,M17,12,46
2295,4dd217e5dfa4232e,Red,HKE,9,18
2296,4de648e433d6f625,Blue,HKE,12,48
2297,4de648e433d6f625,Red,TPA,4,14
2298,4df1d6e872afa2ba,Blue,DIG,6,18
2299,4df1d6e872afa2ba,Red,C9,13,64
2300,4dfdea48aac239cf,Blue,FW,24,88
2301,4dfdea48aac239cf,Red,HKE,6,24
2302,4e2626617b89253c,Blue,ITZ,3,6
2303,4e2626617b89253c,Red,AHQ,14,38
2304,4e2dfb93a17542c8,Blue,TSM,17,54
2305,4e2dfb93a17542c8,Red,T8,7,20
2306,4e664ad08922d8f0,Blue,EDG,25,72
2307,4e664ad08922d8f0,Red,AHQ,17,70
2308,4e7dc684791509d9,Blue,LZ,20,48
2309,4e7dc684791509d9,Red,JAG,21,46
2310,4e7fb682330ece9c,Blue,ROX,17,42
2311,4e7fb682330ece9c,Red,MVP,5,10
2312,4eaf6c78dfa6f893,Blue,OG,18,62
2313,4eaf6c78dfa6f893,Red,GIA,10,36
2314,4eba084343b4c053,Blue,APX,5,20
2315,4eba084343b4c053,Red,NV,18,88
2316,4ed6a16907542eac,Blue,GIA,3,8
2317,4ed6a16907542eac,Red,SPY,16,40
2318,4ed8e2415375e46a,Blue,CLG,15,70
2319,4ed8e2415375e46a,Red,WFX,3,16
2320,4edad77b1fa95b47,Blue,H2K,12,28
2321,4edad77b1fa95b47,Red,ITZ,1,0
2322,4ee28c7066b9abec,Blue,GV,24,68
2323,4ee28c7066b9abec,Red,TL,11,44
2324,4ee3b5d0ee2ba742,Blue,LZ,9,34
2325,4ee3b5d0ee2ba742,Red,SSB,5,14
2326,4ee943c3b28c3680,Blue,TIP,20,70
2327,4ee943c3b28c3680,Red,T8,14,56
2328,4ef8fe69db5b6c27,Blue,SKT,15,68
2329,4ef8fe69db5b6c27,Red,kt,7,22
2330,4f4c24438f4ae209,Blue,IM,15,28
2331,4f4c24438f4ae209,Red,JAG,2,8
2332,4f55e3fd66e4513f,Blue,REN,18,52
2333,4f55e3fd66e4513f,Red,TSM,28,104
2334,4f57c9a0b87fd418,Blue,AFs,16,44
2335,4f57c9a0b87fd418,Red,LZ,10,30
2336,4f771f91724f5114,Blue,CLG,11,18
2337,4f771f91724f5114,Red,FOX,4,12
2338,4f8fd53c40119c58,Blue,GIA,12,28
2339,4f8fd53c40119c58,Red,FNC,4,12
2340,4fc001a2dece10bf,Blue,CLG,5,14
2341,4fc001a2dece10bf,Red,FW,14,32
2342,4fcb1cfe00c57094,Blue,OG,16,36
2343,4fcb1cfe00c57094,Red,FW,13,46
2344,4fe9eeeb9c6847af,Blue,JAG,8,28
2345,4fe9eeeb9c6847af,Red,SKT,2,4
2346,4feeca4fcad6d9aa,Blue,ROX,13,38
2347,4feeca4fcad6d9aa,Red,LZ,12,28
2348,4ff0523ee48eb766,Blue,kt,21,56
2349,4ff0523ee48eb766,Red,SSG,4,14
2350,4ff786778f478000,Blue,GV,19,40
2351,4ff786778f478000,Red,TSM,26,60
2352,4ffbd2ca32949315,Blue,MVP,23,68
2353,4ffbd2ca32949315,Red,JAG,15,42
2354,4ffbd2ca32949315,Red,TooEarly,0,0
2355,50040f4777aad88f,Blue,ahq,11,38
2356,50040f4777aad88f,Red,MSE,3,18
2357,5035d99beac72a52,Blue,MSE,3,8
2358,5035d99beac72a52,Red,HKE,19,52
2359,5038e7cca2923a98,Blue,SSB,5,12
2360,5038e7cca2923a98,Red,LZ,15,46
2361,5054af0406ea6630,Blue,kt,30,94
2362,5054af0406ea6630,Red,CJE,5,22
2363,505b18fd44fed131,Blue,C9,15,36
2364,505b18fd44fed131,Red,GV,4,16
2365,50659f8debca509d,Blue,HKE,22,62
2366,50659f8debca509d,Red,Mac,9,28
2367,5070194f55068f97,Blue,SKT,18,30
2368,5084abb61e80c4dd,Blue,TPA,9,26
2369,5084abb61e80c4dd,Red,MSE,18,80
2370,50a5db33e2b71df8,Blue,FOX,9,14
2371,50a5db33e2b71df8,Red,IMT,20,50
2372,50ad455b65d0dc4a,Blue,TSM,20,62
2373,50ad455b65d0dc4a,Red,DIG,6,2
2374,50b879fc644f4589,Blue,Longzhu,18,44
2375,50b879fc644f4589,Red,ANC,25,78
2376,50f436f687232042,Blue,JAG,13,48
2377,50f436f687232042,Red,KDM,10,20
2378,50f92d1517d5a074,Blue,HKE,12,36
2379,50f92d1517d5a074,Red,FW,22,54
2380,50f9d2ed618ae11b,Blue,CLG,11,42
2381,50f9d2ed618ae11b,Red,FW,5,22
2382,51037d0a1268a5ee,Blue,XG,4,16
2383,51037d0a1268a5ee,Red,TM,16,54
2384,5141668c9ff2ee4a,Blue,FOX,5,12
2385,5141668c9ff2ee4a,Red,C9,12,36
2386,5195ee8326466f7a,Blue,SSG,13,24
2387,5195ee8326466f7a,Red,MVP,5,14
2388,519959de8599138d,Blue,UOL,11,24
2389,519959de8599138d,Red,G2,19,76
2390,51b2e53529696c0b,Blue,ANC,20,68
2391,51b2e53529696c0b,Red,SSB,7,22
2392,51d294d39b3cd94a,Blue,SPY,7,18
2393,51d294d39b3cd94a,Red,FNC,1,4
2394,51dfa6a539c42ee4,Blue,CJE,26,96
2395,51dfa6a539c42ee4,Red,KOO,17,66
2396,51e2c51b72159420,Blue,MVP,7,12
2397,51e2c51b72159420,Red,KDM,3,6
2398,51ed788a1cd0b47c,Blue,kt,6,16
2399,51ed788a1cd0b47c,Red,CJE,23,48
2400,51ef60edcad08a1f,Blue,OPK,14,52
2401,51ef60edcad08a1f,Red,CNB,18,70
2402,51f4a17a43c1435d,Blue,JAG,6,10
2403,51f4a17a43c1435d,Red,AFs,10,36
2404,5204b1653ece9144,Blue,SKT,6,20
2405,5204b1653ece9144,Red,LZ,15,48
2406,5210793878197802,Blue,C9,24,64
2407,5210793878197802,Red,TSM,10,30
2408,521dac7f3b77d6d1,Blue,BGG,9,22
2409,521dac7f3b77d6d1,Red,PNG,22,70
2410,52364c379e70a863,Blue,H2K,19,84
2411,52364c379e70a863,Red,EL,2,2
2412,524f488075882d0e,Blue,ahq,17,42
2413,524f488075882d0e,Red,MSE,15,60
2414,5257e2ca7be65f2a,Blue,JAG,3,14
2415,5257e2ca7be65f2a,Red,ESC,9,36
2416,525b0cebe7826c61,Blue,C9,6,18
2417,525b0cebe7826c61,Red,GV,16,62
2418,52636a876aa790a3,Blue,JAG,7,24
2419,52636a876aa790a3,Red,SKT,19,74
2420,526656c79ac5b9d1,Blue,CLG,15,42
2421,526656c79ac5b9d1,Red,C9,7,26
2422,526acf576153f2fa,Blue,TSM,3,12
2423,526acf576153f2fa,Red,GV,8,28
2424,52804c309296e5ff,Blue,SKT,21,36
2425,52804c309296e5ff,Red,RNG,8,30
2426,5286a9ba2afef55b,Blue,KDM,10,36
2427,5286a9ba2afef55b,Red,ROX,20,74
2428,529a01b62c74bf87,Blue,KBM,2,0
2429,529a01b62c74bf87,Red,NWS,11,26
2430,52a09280d8303563,Blue,VIT,17,40
2431,52a09280d8303563,Red,UOL,18,52
2432,52a23fbb10e59e1b,Blue,UOL,9,18
2433,52a23fbb10e59e1b,Red,G2,22,40
2434,52b8b95afd51a87c,Blue,kt,13,28
2435,52b8b95afd51a87c,Red,LZ,1,6
2436,52e4999a7dcc9bd9,Blue,kt,12,42
2437,52e4999a7dcc9bd9,Red,NJE,19,56
2438,52e4c612272d3bc7,Blue,GIA,12,28
2439,52e4c612272d3bc7,Red,G2,15,38
2440,52f0ded7dfe17432,Blue,FNC,20,52
2441,52f0ded7dfe17432,Red,G2,18,42
2442,530570051d84c333,Blue,TSM,16,60
2443,530570051d84c333,Red,FW,13,48
2444,53076015edd57d51,Blue,S04,5,14
2445,53076015edd57d51,Red,ROC,17,68
2446,53113e70afcc3b72,Blue,M17,13,38
2447,53113e70afcc3b72,Red,HKE,3,6
2448,53308a5fec212eca,Blue,FLY,18,64
2449,53308a5fec212eca,Red,NV,15,30
2450,5333becc0ad10742,Blue,FB,12,40
2451,5333becc0ad10742,Red,XG,3,6
2452,53602e34db353fd1,Blue,OG,4,10
2453,53602e34db353fd1,Red,ROC,14,54
2454,5387dedbf7633081,Blue,FW,27,68
2455,5387dedbf7633081,Red,FB,21,50
2456,53918301f0b91c8f,Blue,APX,3,10
2457,53918301f0b91c8f,Red,NV,13,48
2458,5396123ec5726093,Blue,ITZ,16,62
2459,5396123ec5726093,Red,KBM,9,18
2460,53a19690fcd02a07,Blue,kt,9,28
2461,53a19690fcd02a07,Red,SSG,4,8
2462,53a746631e808796,Blue,SKT,13,34
2463,53a746631e808796,Red,KOO,29,82
2464,53d2b95559ac34fa,Blue,CLG,8,14
2465,53d2b95559ac34fa,Red,TL,22,38
2466,53ecfec6740cae22,Blue,KST,14,30
2467,53ecfec6740cae22,Red,KBM,10,30
2468,53f07b53fdbd3431,Blue,CNB,22,76
