match_id,team_name
0f743e2bda191d26,10
0f7d5b795f80f910,10
0f8b6abeb8cb90c0,10
0f8ed0b2b5009258,10
0f9b2226281d75bf,10
0fa2c4f29fca01c6,10
0fbe14af53a12b95,10
0fc6e4425e0da906,10
0fca4b8527d8a3cb,10
0fceb9a2c8ccff23,10
0ff43d0000d7eef4,10
0fff3ee4c1bc24fb,10
100bddb1ebe0884a,10
101816173ebc860f,10
101e59a94cf6f805,9
102a038fd6d337a1,10
102dee1a99ace808,10
1030cc0000d80604,10
1071db097fb51c39,10
10817559c579d527,10
108ada2fdf1a2a8e,10
1093977366149dac,10
1093bf6a2a8b4fb6,10
10e13df564533247,10
10e542b3146af3ed,10
10f003b98fed519c,10
10f0e8237394bafc,10
110529bb7bc23ade,10
110a293193802baf,10
111d7ae6ebddff84,10
11309f9a28d31ba8,10
1137cf8f26e9ec00,10
11438bc40e1b7b71,10
114fbccb7b56fd51,10
115553e3b5040446,10
11600a26e4891be0,10
11614ee6f1ff3790,10
116195c2d05978be,10
11752eecfdb459ae,10
11784525dd206602,10
117d998745ae6275,10
117f80425ffab98f,10
1182d84df2c13028,10
118f365dbde2fb26,10
119e130aa6980daa,10
11a78aa664d9e027,10
11bb6f2851c54b92,10
11c836ca43650726,10
11cdb2da27970673,10
11df9e8fe3eaeb24,10
11e3596513c3460b,10
1208f907001325de,10
122017eb8551ee91,10
1221b7d9c7892d66,10
122e274a5417860d,10
123c6b03d4f4bcb6,10
12483662b0a3c3d7,10
12516475741700a3,10
1280988e96d673a7,10
1282b1f45095d591,10
128e35daaf0a5e80,10
129244fa5493bfd3,10
1297109bc8944711,10
12a38a55a9d5cf18,10
12b64c7abc882555,10
12c492ad170a9c08,10
12da6b98a5913c2b,10
12f4f92aabaf3430,10
130401184ab40e7d,10
131a690ccfe38b23,10
1350ea1e25288b69,10
1358d3ae04858e4e,10
135965dfce5b09eb,10
1367042b3d690fc4,10
13a042a853b9187c,10
13b4ab6b20854b95,10
13bd3b91846376ef,10
13d137c3fc48b06e,10
13f1eee5c5a2bf31,10
1422d1ee56c805d7,10
14244d6d8e14ef8d,10
143bb33413da1fa4,10
144a61fe906e3ea8,10
147c15c360c11bc2,10
148c2c21ee7ce4fe,10
14a4fc957ff3010f,10
14cdf682c4003638,10
14cf37acdfd3d4ac,10
14ec28f5c66e1a98,10
150b1d2a1efd4910,10
1513cbbe7bb9211b,10
152b25d693277472,10
153887803a66bd44,10
156c61e72b9717af,10
156fcf3fa2776e3f,10
15722992105eecdc,10
157e88bc9da0d4ba,10
159f3b8819030da0,10
15a0d2482f0fdb1b,10
15b743f9f7dd96a7,10
15bbe15f08027d06,10
15bfc7c42815e1a9,10
15c514146c922d64,10
15d5e710607ed3d8,10
15dc2f93edd76079,10
15df683db02d5aa2,10
15eda5da79eee413,10
1611c1c37df63afe,10
162f4c71cddceb26,10
165557e2d222f401,10
165b95e5be6189f7,10
1662f406148bdc79,10
16649bc38792f96d,10
166ba95a0c3e13a5,10
167b36127fdced39,10
169d2462e2598591,10
16a21e07249c4c43,10
16b716b8b1298472,10
16bf512bed2cc8a1,10
16ed38cfb6acd928,10
1716c16bd1224eab,10
17207efc4810c3f2,10
172d1ccea634070b,10
172e5606fa962e29,10
175d39d1d5869f1e,10
176010635e0054d0,10
176b5f3f686469e3,10
176f447e7fd7e87c,10
1788b0311aba0735,10
178ed9f0a1f22bda,10
1795513b07ef52b8,10
1795741cdfd0df18,10
17b594947544f8a3,10
17b9d4140efa2cd7,10
17c40c7fba00bca6,10
17cfa791c3a95b72,10
17d9d07b73177aab,10
17fd9c177050cf02,10
18032d4b9f48ba7d,10
1814e91748425c3a,10
1835a93048ed0854,10
186a12c6844df331,10
186c18ebbd6593b8,10
18717893b9762729,10
1875254c1d479c5d,10
1886fc9a9bff954d,10
1888f9356acf6662,10
18ac9b3fa1de21ac,10
18bce4dcdcaca5c4,10
18c60f81ab39f561,10
18c880ab53d1e98c,10
18ca56f0bf17de61,10
18ce7c1e8cc6430f,10
18dab8e7368a1744,10
18db2705c3ad62b7,10
18e05fb00844f9c8,15
18fd2f07b09da3e8,10
192f9eb96eaf29c9,10
1932450739953244,10
1937d0f1a1e3614b,10
194282f35f5e3939,10
194c672d7969984f,10
196a1d7f78289262,10
19775eef302c62ad,10
197797c65ee846a4,10
197a48701bc16d6d,10
198df12c6b9433a9,10
19b7d569ee5e6436,10
19c3f6d6e8e16250,10
19ce3025e6603adc,10
19d375a4ce0abe32,10
19f7c5a9fc35bb59,10
1a03433e129f3e19,10
1a0b4fb7d835dfe3,10
1a31ff26dbd27368,10
1a3a86ea87eb1272,10
1a67c4d482db5d2a,10
1a6d16420252ae7e,10
1a7015554d68c0de,10
1a753d20d943ee53,10
1a90fd277fa74e7f,10
1a9610d23d989190,10
1aa5ad5038856c1a,10
1aa98b5ff0c99bfe,10
1ae15002686d7962,10
1b277bf50ddc2035,10
1b3ea3710789e7e4,10
1b43c387a26bb388,10
1b5729189afe840c,10
1b5ed9fec1f6699e,10
1b708d8171ce2ab5,10
1b83ddda84a4f3c2,10
1b99701d3196cf32,10
1bb093fc999b14b6,10
1bb209c0c947e891,10
1bd593bc4db5076b,10
1bd67402764435d4,10
1bd72440ed6e6f19,10
1be09efa08726279,10
1be9ab7147d4002b,10
1beb93d9709f1654,10
1bed0ef3797cea08,10
1c156538b1b99af0,10
1c2d2f34c24e6645,10
1c39769a2ddbf517,10
1c42dfc4e19a190a,10
1c5a867d2e78a049,10
1c66347ab7955a87,10
1c7b31d2adb18ca1,10
1ca05af35976160b,10
1cb9ac4d8383ff04,10
1cc429a4228de754,10
1cc735c3a764104f,10
1cda7e873799c164,10
1cdee256c0f2f093,10
1cedd66bec2602a6,10
1cf0d415bf68cf59,10
1cf2f45534d5e685,10
1cf8b1c3b5b2fd35,10
1cfcd719b6124517,10
1d03c9e59b75a34d,10
1d0831a7dbdafd12,10
1d187cb26c2c4600,10
1d324001eb90cccd,10
1d3277e6142d06b4,10
1d3a4aab02a70bdb,10
1d422d2451c17fa9,10
1d6006dbe6866081,10
1d6855191c32f787,10
1d68dc49a43192d9,9
1d7b5e26a946ece3,10
1d95eb6a1e89f4a9,10
1db0d552e9b67b33,10
1dca200953620978,10
1dd7051367cdb042,10
1ddf3e3e2e621314,10
1e1aa3a8f956053c,10
1e20ef6df11a234d,10
1e3f611de200a69b,10
1e411064513938d8,10
1e72b792b2e6b806,10
1e7d8aab13ec3357,10
1e8f6932f1c0b74a,10
1e99c74be46f5d70,10
1eae0e2432afb2ba,10
1ecd644f4fcc9422,10
1ee5c13ec1d30091,10
1ef2a07af2902889,10
1ef606bfebd9cc63,10
1f00ba96abb13d47,10
1f347e0856bf3c32,10
1f4d99466f77f21b,10
1f56898b9623881c,10
1f605182d4770594,10
1f6a358f5ae79a3d,10
1facc2ad3739c9a4,10
1fd163c502b9b6fb,10
1ffd232009cc61a5,10
200aa2cdbe3d5833,10
202c3e4779d36a20,10
203648be90b15c3f,10
203769091da966d6,10
204626fb0e753477,10
20513c9bdceefe2b,10
205d8eb5a6029a26,10
2073ec36d1ffa6b9,10
208c1a993366f473,10
20a6fa5a22d3d952,10
20a9eda0fdeadc3a,10
20cca20bdf0d081e,10
20d1ad537c5abad2,10
20d34d339a4c348c,10
20d5e0d484a49db3,10
20e87ebba3dec0f2,9
20e893ad3e8916a9,10
20f6d9bafaee791c,10
20f746e24dad2d21,10
211f625b8db189e3,10
21554efe33ac41c0,10
216ef6004e09f9ef,10
218d238cb0508c6d,10
21b24985e2926526,10
21b6483ca5e180d2,10
21bd3a2eef5fcd99,10
21d8a07a50d578cf,10
21f8bf64bd5c168d,10
220c185a294f712c,10
221109e0a83e7a63,10
22212ee809fccde6,10
223968a3f121d521,10
224581cffed91677,10
2274b861159439a9,10
22808a6bba53f55c,10
229b7f6920b359b2,10
22ae99f7de3f3941,10
22f58fb3e0cce5d0,10
2311858eb33d6d12,10
231fca5a61529b26,9
234eee5fcbae026c,10
235b14eee1175d99,10
235cd65f9b08c9c8,10
235d422afb917152,10
23bade11cbfc3da3,10
23bd577a7c02296f,10
23c53fb7fed21f53,10
23cebce9f5d79231,10
23ddb38ed6deeebf,10
23ee9058c5c4946d,10
23fd7087b955687d,10
2413a0371043f41f,10
242b8e18bc49338f,10
242ba98622e281b0,10
243307974d2620c6,9
244c04ca9929d31c,10
246042c7a24de5da,10
246ff1a458d527d6,10
2477dfda4e05d16b,10
249bf51c18586ecc,10
249d2b6a6c883500,10
24a36e4dce4e105b,10
24a670aa04fdaa8e,10
24b7706d724d7ef7,10
24d858d4d96f45e8,10
24e24b6036029ed5,10
24e5f37f51f7eac1,10
24e6d52a930ceecd,10
24fe55f8c02cb3ac,10
2514b006d73943d6,10
2519d2dfae6e2e6a,10
251c8439d15b0542,10
25218cdd9384f280,10
25285b0fd6453379,10
252e240b129bc2e4,10
2540d4022c0b3984,10
254347ab5d11be6f,10
2545f72c16e91beb,10
257beaa87440ff61,10
257e4788e283d842,10
259ce0c7fdcc09b9,10
25af3b79c61f6270,10
25c586cd2e06f5ca,10
25d8363fb4b9a8aa,10
25db80fe8f831a57,10
25eb48fa02644ee2,10
26039828d311bdf4,10
2605b5ffdb3710f3,10
26311024fcfab37d,10
26331b94f5652038,10
264e3f4f0bbeb3c5,10
266b87c7b1745a35,10
267d2afad8232f69,10
269274c323d4a07e,10
26acecfbe8cd67ad,10
26b04bf2495fc971,10
26b5a820be1b2343,10
26e839af6aae5158,10
26f3e0b2e4dfc4e6,10
26fc347151e2ad7d,10
26ffc410e405cf6c,10
27174ae09a391837,10
2726ed32007dc2a1,10
274661e2fc7b5685,10
2754bd3997872a68,10
27579a4f2fcbde7c,10
275bcc096174243c,10
275bf3d31381a0ff,10
275ed6142ee32d7c,10
2766da7c2d3ba680,10
27678b9e6bd56806,10
276ccda6e5ae241f,10
2780cbe1e60e34e7,10
27a4d1ef0a493709,10
27ae83a30858d68d,10
27b3231236f77b83,10
27b78c313c1137d7,10
27cc4ca66a34bb17,10
27dfbe74ceb7385b,10
27fcf16012c23d34,10
2801872aebc0cc47,10
2876937b9f26143f,10
2876fcd3ab3b05c7,10
287e3e94aa07d68d,10
28809b867814227b,10
288dbaca80bbf1ee,10
289d9254654334df,10
28aa815fb5caf7ab,10
28bb334af8cea20e,10
28be491eb4dc7307,10
28c295151d239938,10
28cb1799f49512e0,10
28ecf9791d50be19,10
291d633e5384ba58,10
293158505dc5e57d,10
29446b7fddbc2396,10
2961d1bade54b509,10
296eae0c77eccf1e,10
2988e030de889179,10
29893b5501e06e77,10
29a1258ff3d0e715,10
29a21b4ede8f087c,10
29ab7627add71cf9,10
29e3920af2715f43,10
29e7488c947deaee,10
2a182e5f1242ba38,10
2a1d6285ce9dd71f,10
2a5413f2b09a775d,10
2a7ecaf7380e9d89,10
2a852b09c150a94e,10
2aa18b60b96b5f29,10
2aba4bada0e416b9,10
2acbafe4acf5cfa9,10
2ad3795ba1e4220c,10
2af0ab1ef357325e,10
2af44125826fb636,10
2b12370255fee1d7,10
2b1d88ff96ebad71,10
2b26c17230962faa,10
2b301bbba3166c91,10
2b3115d7084d0981,10
2b400dbc760ae2e0,10
2b51626af0ab61f9,10
2b773ed92988dc3a,10
2b78b6785c4b9f90,10
2ba48f2b993b9f92,10
2ba736f5ffe8a59c,10
2ba77a5baaef2c3b,10
2bd21ca63a29c3e3,10
2bf494fe243d7a61,10
2bf6f0a9b1e84151,10
2c0c5c6c6425bb98,10
2c496934d110a2b6,10
2c4e38cc70562aac,10
2c537f1764b4fe87,10
2c5a2d6a04b1cf80,10
2c5c6c993cda822e,10
2c85a680c0e21686,10
2cbe38094f0d00e3,10
2cbf09c183061635,10
2cc2da31d9018367,10
2ccae0ec71f3ef1b,10
2ce0784e6a6de7f4,10
2ce64593ac057e6e,10
2d12668f7e43d99f,10
2d1412573ba8a216,10
2d2749cc5996abe6,10
2d342681a2af3b5a,10
2d3f363507417cc9,10
2d500e6b69b9add0,10
2d5ae04af4b2b033,10
2d6a1d82ef0f712f,10
2d78f061fc3d9f22,10
2d929a8b39e9b8bb,10
2d94494d161459f9,10
2dc1214f4a2f2729,10
2dcfbfe2bce52078,10
2dd756d79c1cc541,10
2dd88b7623d5716d,10
2ddd73305bfecb2f,10
2ddfed6fb82a6007,10
2dff218ac44a46a3,10
2e037d17d6c71bd3,10
2e09be4467b027c7,10
2e1386a9d21b8ff0,10
2e2b86a34f7f850e,10
2e458128cf3104dc,10
2e46f018bfcc3df6,10
2e47b81bca7a755f,10
2e48d86036bef7ee,10
2e4aa23a33c9f340,10
2e662ba095e8d59d,10
2e71404014847480,10
2e76ae3d0d71ac8c,10
2e92f43db122bcb0,10
2e9a30d1b2136cfb,10
2e9c0b3942d847b6,10
2ea7c2ed43e73130,10
2eebbad9aa9036fe,10
2f1aef02962af235,10
2f42705092eb05b9,10
2f4d3ed1bdaf963f,10
2f4df38ef0ebb08a,10
2f66ae29a292b55f,10
2f6bb9711230f833,10
2f6e734d37febc88,10
2f74912b1c481b09,10
2f8b11a9c2417a17,10
2f90aa140c734e23,10
2fcc41b4a787dd5c,10
2fce932098795fa5,10
2ff30f937b0fc345,10
2ff7232393acea9f,10
300b36f61a1fec39,10
3017c4e83df41ec1,10
30431d918df788c6,14
305c7ebc98b6f594,10
30633196fec71c5d,10
3063a123ec172c45,10
306840175bbff061,10
3081f75ffacd0ca4,10
3091f93795130394,10
30a84ce3b196e5a9,10
30d95a1cf4bd3330,10
30dcd0465e8a2781,10
30f903bff8e6336a,10
31030c79dfcbecd4,10
31209c812cb91344,8
31325fe0fea715be,10
3134eec60241b632,10
3139ba7d6a6011c9,10
3147e6bd5bf852de,10
314acdbf3a4d9079,10
314d26a7b9fb3223,10
314dd110923b6170,10
3163ce47dac36f9e,10
31833bf08df24a7b,10
319affeb9db3bc00,10
31a04918207ac85d,10
31b2113c09acb5a7,10
31c3dfee36bd390e,10
31c856043e537199,10
31eac7f42b5f4f15,10
31f88c9b8ffcf548,10
320ae7c7385f4a34,10
3230b61dcbce1f71,10
32360bc2c6a0269d,10
324675625298d854,10
32557c6731fbdcb4,10
326ea8f73ffe8011,10
32812b7ef18a0e9e,10
32a5c0e0f0fd2b69,10
330e8ad5e69ab1b4,10
33139ace690bae76,10
3333277db5e39870,10
3338f9e98cbddf11,10
3350d043ac747003,10
3356db953888c2ea,10
33635d04462c738e,10
33754e5060541a7e,10
337e6847642c0758,10
338f79bf740f4013,10
339dc7152b7d9c5b,10
33a3de4ee7b82507,10
33ad9f88301528e6,10
33bf9fbb8b079c41,10
33c18a702d5155ad,10
33c82b66e0aeb520,10
33dca2d1a2f556ca,10
33f2013d43d6ffd9,10
33f41fe0693473a1,10
340ef6dbf6417de9,10
341161cfce7bff85,10
341959448a14a7d2,10
3419debeadb1790c,10
3420cf4d13a780eb,10
3467cc1b2599a75d,10
3467de2c84b0e6cd,10
3468d308b6f7a920,10
346e124183ef4d71,10
34833c0566312d56,10
3486e6b7290581ca,10
349e869bf5ea074f,10
34a0bbd8abf9eea9,10
34aba62c58e95776,10
34ac181a5590ff92,10
34c2d371eb319b57,10
34c4ed6abfbc616b,10
35092519086c4290,10
350f4aa1cac28b69,10
352128330932868a,10
353cb4a9ca38ffc9,10
3547bdb2f1478f9d,10
355f2a3e54aa7a8a,10
3567a8743744fbc3,10
3585eaf0cd2c859b,10
359335b45205e386,10
359ba6dda907db8b,10
35a815a4711236fd,10
35b317554cff17f8,10
35bd0a66d14e3880,10
35db5afe3260ad57,9
35e9aabc34c30d56,10
35fb9998884c8ce1,10
35fca232c243a937,10
36054590d9363216,10
3606757e706ae565,10
362865f569399c30,10
364b9d09b524ba4d,10
3656e67a823022e0,10
365a70d0d6b196d2,10
36601b8642bb18ca,10
36703a1e2b681c06,10
3671e51467f90ea6,10
368c582d95c42505,10
36de5ece6b9fa56b,10
370296db5a03c6f5,10
371d86712132b494,10
372086d9e951b6cf,10
3727ce1de86ecc9f,10
373d561a43da9c6c,10
373e537c071d8483,10
3744cbd655427f37,10
37485bf88a6754f8,10
376774533e3fe4bd,10
376a55b948f7c25a,10
3781e123166abc39,10
3794746437cee4b4,10
37b0e2fdb01fa0b9,10
37b4744837255238,10
37f1b13c86d9b810,10
37fe8c982a3c6988,10
382062e049d34103,10
382e76e8e1f8488a,10
383b4d85831c4d03,10
384bafb5b46925d3,10
38552f9b4d3a6265,10
385d2e1c2937e241,10
386be7ef80fd4077,10
386d6f45fd736b23,10
38707dc1e04b6954,10
38882cb980decf38,10
3892cf91737f08a6,10
389712fb0bc1abd3,10
38a3099fdf0bdf3b,10
38c86e983eebab73,10
38c9933b73dc178e,10
38d0c21c36bbe3b7,10
38e160fb24b4e585,10
38e725737ff77bc2,10
38f16283d945623d,10
38f505eda2b94541,10
38ff5820bed5eb6b,10
390ff59be55613a0,10
3912ccce6ee10f66,10
3921297eec448784,10
3921c12f9753048e,10
3938727a1a0b4e8c,10
39492a263961999d,10
394ae82c6f5f4b1c,10
394ba5e889b3e4b5,10
396617cc71cbceda,10
396641c020157b53,10
39af6fd7e5a6371a,10
39b59022b7b3c006,10
39b61c79461f5346,10
39b9ce5203d86ca3,10
39bd570af20ae1f6,10
39c37f95d85ba771,10
39d2712050cd954a,10
39ffb9d64588138a,10
3a0687fef919f99b,10
3a3620bb5df40b00,10
3a4db184e1016c2b,10
3a56036511fa06e3,10
3a5b1f9692d10577,10
3a5b38117ca9fa2c,10
3a95b4b1a2254234,10
3ab013d6310244c5,10
3aea0bef93cb44b2,10
3b2320d4bcbae5d3,10
3b26d873cb274d09,10
3b3ea809f80803e4,10
3b7fbf6fc6da0705,10
3b859a153cd22ecd,10
3ba5c4efc4fa446a,10
3babed5e7b890d8a,10
3bac45bbc85aa71f,10
3bb3981dc83b4009,10
3bb81b57ba5c5351,10
3bbc2ed27b16d25b,10
3bd4d1e1f8fbdccf,10
3bfd8589eb36b8f4,10
3bfe3bf26c09190e,10
3c0bbf9519a44fb1,10
3c156ad900e42b35,10
3c1a4378edc21fcb,10
3c2fe29086e1e57a,10
3c7467d3c0084710,10
3c8097a288cb52f9,10
3c88db0d8da6effd,10
3cbf3856b7ccd72e,10
3cddce5c4c8a0575,10
3cfd3597b4d83a8d,10
3cffc8e4b3e8ed5b,10
3d04fd2686d282c6,10
3d1becf9be5ab966,10
3d1d826f1ee4f8e6,10
3d1d8da9c13ef00c,10
3d32c2f84fcce5e7,10
3d456cd8ce103b25,10
3d58feba2dddac1a,10
3d6baa0cc755c64b,10
3d6d8872c0c2d1c4,9
3d7a10dba7f8abdf,10
3da2489279e6baeb,10
3da4fe9c7cb9341b,10
3dcd13fb68e5b118,10
3de95c3b77646eac,10
3e243c509b701e4f,10
3e2cc872b1ad9c5b,10
3e7c4c7525329b90,9
3e7d186f2aedc6d7,10
3e99aecf1561c172,10
3ea6375c2ba1b22a,10
3eaaa5aaacfb958d,10
3eacbd40972b7e50,10
3ebb3eeed8f9e162,10
3ec2262cf589f588,10
3ed5ca8c2fcd81cd,10
3ed82ac2e11d1e02,10
3ed8302060a8b03c,10
3eeadd8c0a87410a,10
3ef0fd7649844cc8,10
3f38a995b65aeb96,10
3f3ab4058946f911,10
3f41fe4646c85997,10
3f52a287ef18a0c4,10
3f5f5b3d74a86ae0,10
3f7e67f6b14eefd6,10
3f859a62b28ac927,10
3f896228aa4b13ac,10
3f8d7718f90284f2,10
3f8f4c1c29c5700d,10
3fb701ab32edcce4,10
3fbd7921ee771c17,10
3fcbbfab6fd3ff41,10
4013612028339a5c,10
401dc1f58773d3b3,10
402a2fc1c47ebb41,10
403c2eff31ca5b70,10
4077a74e5fe22cad,10
409dd92037e76e31,10
40a9d56b72f69f77,10
40af06c41c23eb28,10
40beeec32583bda4,10
40ce788f7a042470,10
40d44df44e1eaabe,10
40f74c32a47e2e91,10
41004557de1f96c4,10
4111476c5637d977,10
411318a8d5708ee6,10
411b1316919bfa70,10
411b62f3020541f5,10
4130885a3ce9a200,10
415708803e2fc306,10
415d2b69839b7f5d,10
41817d27a3139144,10
41922214389a3675,10
41bdb8ac2da38910,10
420ed13b0d956d34,10
424c044fc9ee9e41,9
425b9e30fe0b7ec3,10
426ecef1acf97c50,10
4293e9fffc2f5f2c,10
42a3032b88079b2c,10
42b317032824a74c,10
42c64c17019eec78,10
42d698935ebcf779,10
42f295ad54e639ed,10
42f43d9bf4bb460f,10
42fca4f01bf1830e,10
4306a295e604a4ff,10
431114bacf478ca5,10
4313e52d9d1dd879,10
4339baa984ae7b3a,10
4346ccdf03eb2095,10
4354b421ad16c99e,10
435ea8d270e3a490,10
436c432625089e4d,10
4380ca3f08676be8,10
438ee81a61704189,10
439fc2905031e697,10
43a1ccb5ef23b8dd,10
43a46f49938bacca,9
43a6c10778bd8b1a,10
43f962128c3be501,10
43fd75117962dca4,10
441b2b50ce3b8385,10
441bed9a93263966,10
44376e365de13005,10
443f41a5fbc38523,10
443f673d5d1463bb,10
447d598f0e0d58e3,10
4486397da24ee35a,10
448b0c24bb0706c7,10
44b642373dd62d54,10
44b72b93f46562f2,10
44c996900d35483c,10
44d0e53ce9d31537,10
44d26815f57f58d9,10
44d8d294c7f7252f,10
44e251e6f48d228c,10
44fa6e5b5b9c393b,10
4508a7660c42b6d8,10
451909548956cc82,10
452ddbd77317f49d,10
452e92d220b4263c,10
4539714bbb1d9508,10
4565c8f3841f31aa,10
4584ef0d5c0d1a28,10
458bd95d8371f217,10
4594f15b14dba734,10
45a8f90dfd3f3536,10
45b5a84c479861b9,10
45c6f42451c5fece,10
45d7b5a64698ad33,10
45d87330db5945a0,10
45dd9b5a019fc509,10
45e5cb5057bb8aa9,10
45ee4dbe362140e0,10
460d730830cff84e,10
463433b4ec9dd9f3,10
464142d4bac6e0e8,10
46515b3542466c83,10
46585b930931c622,10
466482f4086bfda4,10
46677cd3e6de2733,10
4668ec446c56b423,10
466b3bf394a71052,10
467869ca2a365be6,10
4679b37d75902f4e,10
4698bb107f31c12e,10
46b016726ce34130,10
46b11c090b669a4e,10
46fd67ed4c6dfb68,10
470a44764840ec69,10
470d88b0070663c2,10
47111ff42c582d26,10
471e3f3445e86ad4,10
4725b07311676885,10
473fc1deff74591b,10
4753b8797532547f,10
