,Match_ID,killing_team,player,kills_sum
0,001a1f289e3bab22,ANC,Mickey,2
1,001a1f289e3bab22,ANC,Sangyoon,5
2,001a1f289e3bab22,ANC,SnowFlower,1
3,001a1f289e3bab22,ANC,ikssu,1
4,001a1f289e3bab22,ANC,lira,1
5,001a1f289e3bab22,CJE,Ambition,4
6,001a1f289e3bab22,CJE,Coco,8
7,001a1f289e3bab22,CJE,MadLife,2
8,001a1f289e3bab22,CJE,Shy,2
9,001a1f289e3bab22,CJE,Space,7
10,001f50c8547e2e73,AHQ,GarnetDevil,3
11,001f50c8547e2e73,AHQ,GreenTea,1
12,001f50c8547e2e73,AHQ,NAZ,1
13,001f50c8547e2e73,AHQ,Prydz,3
14,001f50c8547e2e73,AHQ,westdoor,2
15,001f50c8547e2e73,EDG,Clearlove,7
16,001f50c8547e2e73,EDG,Fzzf,3
17,001f50c8547e2e73,EDG,Koro1,5
18,001f50c8547e2e73,EDG,NaMei,5
19,001f50c8547e2e73,EDG,U,8
20,002f613ae09ad421,TPA,BeBe,3
21,002f613ae09ad421,TPA,FoFo,6
22,002f613ae09ad421,TPA,Morning,1
23,002f613ae09ad421,TPA,REFRA1N,3
24,003aefd58000cbd6,JAG,Chei,1
25,003aefd58000cbd6,JAG,Kuzan,3
26,003aefd58000cbd6,JAG,Pilot,2
27,003aefd58000cbd6,JAG,Winged,1
28,003aefd58000cbd6,LZ,Chaser,4
29,003aefd58000cbd6,LZ,Coco,4
30,003aefd58000cbd6,LZ,Cpt Jack,1
31,003aefd58000cbd6,LZ,Expession,4
32,003aefd58000cbd6,LZ,Pure,1
33,003dba1358cd918a,EL,Dexter,1
34,003dba1358cd918a,EL,Froggen,7
35,003dba1358cd918a,EL,Jwaow,2
36,003dba1358cd918a,EL,Tabzz,1
37,003dba1358cd918a,ROC,Jankos,1
38,003dba1358cd918a,ROC,MrRalleZ,1
39,005a9b7b25ee9ac5,C9,Balls,1
40,005a9b7b25ee9ac5,C9,Hai,1
41,005a9b7b25ee9ac5,C9,Jensen,3
42,005a9b7b25ee9ac5,C9,Sneaky,9
43,005a9b7b25ee9ac5,NRG,Altec,1
44,005a9b7b25ee9ac5,NRG,GBM,1
45,005a9b7b25ee9ac5,NRG,Impact,1
46,0073b31255641f6c,FNC,Febiven,3
47,0073b31255641f6c,FNC,Gamsu,1
48,0073b31255641f6c,FNC,Rekkles,2
49,0073b31255641f6c,FNC,Spirit,1
50,0073b31255641f6c,H2K,FORG1VENGRE,3
51,0073b31255641f6c,H2K,Jankos,6
52,0073b31255641f6c,H2K,Ryu,2
53,0076dde983f72733,C9,Jensen,1
54,0076dde983f72733,C9,Rush,3
55,0076dde983f72733,TSM,Bjergsen,11
56,0076dde983f72733,TSM,Doublelift,6
57,0076dde983f72733,TSM,Hauntzer,3
58,0076dde983f72733,TSM,Svenskeren,3
59,00986b51908a63c3,JAG,Kuzan,7
60,00986b51908a63c3,JAG,Pilot,5
61,00986b51908a63c3,JAG,Sweet,3
62,00986b51908a63c3,JAG,TrAce,1
63,00986b51908a63c3,JAG,Winged,5
64,00986b51908a63c3,SKT,Bang,10
65,00986b51908a63c3,SKT,Blank,1
66,00986b51908a63c3,SKT,Duke,4
67,00986b51908a63c3,SKT,Faker,9
68,00a7858e986c8d87,CST,Cris,3
69,00a7858e986c8d87,CST,Impaler,1
70,00a7858e986c8d87,CST,Jesiz,6
71,00a7858e986c8d87,CST,Mash,4
72,00a7858e986c8d87,T8,CaliTrlolz8,5
73,00a7858e986c8d87,T8,Maplestreet8,5
74,00a7858e986c8d87,T8,Porpoise8,2
75,00a7858e986c8d87,T8,Slooshi8,4
76,00bad4da4d94bdbf,CLG,Doublelift,7
77,00bad4da4d94bdbf,CLG,Pobelter,6
78,00bad4da4d94bdbf,CLG,Xmithie,1
79,00bad4da4d94bdbf,CLG,ZionSpartan,3
80,00bad4da4d94bdbf,CLG,aphromoo,2
81,00bad4da4d94bdbf,NME,Bodydrop,1
82,00bad4da4d94bdbf,NME,Flaresz,2
83,00bad4da4d94bdbf,NME,Innox,4
84,00bad4da4d94bdbf,NME,Trashy,1
85,00bad4da4d94bdbf,NME,otter,7
86,00c7bcac9e02c63a,H2K,Hjarnan,3
87,00c7bcac9e02c63a,H2K,Ryu,1
88,00c7bcac9e02c63a,H2K,kaSing,1
89,00c7bcac9e02c63a,H2K,loulex,1
90,00c7bcac9e02c63a,OG,Amazing,3
91,00c7bcac9e02c63a,OG,Mithy,1
92,00c7bcac9e02c63a,OG,Niels,7
93,00c7bcac9e02c63a,OG,Soaz,4
94,00c7bcac9e02c63a,OG,xPeke,5
95,00df84280ed2625b,HKE,Dinter,3
96,00df84280ed2625b,HKE,Gear,4
97,00df84280ed2625b,HKE,MapleSnow,3
98,00df84280ed2625b,JT,BeBe,5
99,00df84280ed2625b,JT,FoFo,6
100,00df84280ed2625b,JT,Morning,9
101,00df84280ed2625b,JT,REFRA1N,3
102,00e4eb2c47c14065,G2,Expect,4
103,00e4eb2c47c14065,G2,Perkz,7
104,00e4eb2c47c14065,G2,Zven,2
105,00e4eb2c47c14065,UOL,Exileh,1
106,00e4eb2c47c14065,UOL,Veritas,1
107,010806395ccc936c,SKT,Bang,5
108,010806395ccc936c,SKT,Faker,4
109,010806395ccc936c,SKT,MaRin,10
110,010806395ccc936c,SSB,Catch,1
111,010806395ccc936c,SSB,Nuclear,1
112,010806395ccc936c,SSB,SaSin,3
113,011812adaddc83e0,FW,Karsa,5
114,011812adaddc83e0,FW,MMD,6
115,011812adaddc83e0,FW,Maple,1
116,011812adaddc83e0,FW,NL,4
117,011812adaddc83e0,FW,SwordArT,1
118,011812adaddc83e0,XG,SuwaKo,2
119,01368b5ce8fcef87,C9,Impact,1
120,01368b5ce8fcef87,C9,Jensen,2
121,01368b5ce8fcef87,C9,Meteos,3
122,01368b5ce8fcef87,C9,Sneaky,4
123,01368b5ce8fcef87,IMT,Huni,4
124,01368b5ce8fcef87,IMT,Pobelter,5
125,01368b5ce8fcef87,IMT,Reignover,2
126,01368b5ce8fcef87,IMT,WildTurtle,3
127,01417eebd0d9ccb3,FNC,Broxah,4
128,01417eebd0d9ccb3,FNC,Caps,3
129,01417eebd0d9ccb3,FNC,Rekkles,3
130,01417eebd0d9ccb3,FNC,sOAZ,2
131,01417eebd0d9ccb3,OG,Naehyun,2
132,01417eebd0d9ccb3,OG,Satorius,1
133,01417eebd0d9ccb3,OG,Wisdom,3
134,0156b7df31ad8a79,GIA,Adryh,7
135,0156b7df31ad8a79,GIA,G0DFRED,1
136,0156b7df31ad8a79,GIA,PePiiNeRO,3
137,0156b7df31ad8a79,GIA,Werlyb,2
138,0156b7df31ad8a79,UOL,Kikis,2
139,0156b7df31ad8a79,UOL,PowerOfEvil,6
140,0156b7df31ad8a79,UOL,Vardags,5
141,0156b7df31ad8a79,UOL,Vizicsacsi,1
142,016ac9c66c8ac080,FW,Betty,3
143,016ac9c66c8ac080,FW,Karsa,3
144,016ac9c66c8ac080,FW,MMD,3
145,016ac9c66c8ac080,FW,Maple,6
146,016ac9c66c8ac080,SKT,Bang,1
147,016ac9c66c8ac080,SKT,Wolf,1
148,01a96409b7684abe,FW,Karsa,1
149,01a96409b7684abe,G2,Expect,4
150,01a96409b7684abe,G2,Perkz,6
151,01a96409b7684abe,G2,Trick,2
152,01a96409b7684abe,G2,Zven,3
153,01a96409b7684abe,G2,mithy,1
154,01aec9f5934783bc,FOX,Akaadian,4
155,01aec9f5934783bc,FOX,Froggen,6
156,01aec9f5934783bc,FOX,Keith,3
157,01aec9f5934783bc,FOX,Looper,1
158,01aec9f5934783bc,TL,Lourlo,2
159,01aec9f5934783bc,TL,Matt,1
160,01aec9f5934783bc,TL,Reignover,1
161,01aec9f5934783bc,TL,Youngbin,1
162,01af899d3540b3e8,GET,Lee,1
163,01af899d3540b3e8,GET,PraY,1
164,01af899d3540b3e8,SKT,Bang,9
165,01af899d3540b3e8,SKT,Faker,2
166,01af899d3540b3e8,SKT,MaRin,5
167,01b203061ba62154,FW,Karsa,1
168,01b203061ba62154,FW,NL,2
169,01b203061ba62154,RNG,Looper,3
170,01b203061ba62154,RNG,Wuxx,1
171,01b203061ba62154,RNG,mlxg,1
172,01b203061ba62154,RNG,xiaohu,5
173,01b3f6da3669f2e0,LZ,Apple,1
174,01b3f6da3669f2e0,LZ,Frozen,2
175,01b3f6da3669f2e0,LZ,IgNar,1
176,01b3f6da3669f2e0,LZ,Roar,4
177,01b3f6da3669f2e0,LZ,TusiN,4
178,01b3f6da3669f2e0,kt,Arrow,1
179,01b3f6da3669f2e0,kt,Nagne,6
180,01ba7b307c7b8202,C9,Impact,2
181,01ba7b307c7b8202,C9,Jensen,5
182,01ba7b307c7b8202,C9,Meteos,1
183,01ba7b307c7b8202,C9,Smoothie,1
184,01ba7b307c7b8202,C9,Sneaky,4
185,01ba7b307c7b8202,CLG,Stixxay,1
186,01ba7b307c7b8202,CLG,Xmithie,1
187,01cc9b6ed7a1399c,H2K,Febiven,6
188,01cc9b6ed7a1399c,H2K,Jankos,5
189,01cc9b6ed7a1399c,H2K,Nuclear,4
190,01cc9b6ed7a1399c,H2K,Odoamne,1
191,01cc9b6ed7a1399c,ROC,Betsy,5
192,01cc9b6ed7a1399c,ROC,Maxlore,1
193,01cc9b6ed7a1399c,ROC,Phaxi,4
194,01cc9b6ed7a1399c,ROC,Wadid,2
195,01dd2d806162619a,SKT,Bang,3
196,01dd2d806162619a,SKT,Faker,4
197,01dd2d806162619a,SKT,Peanut,5
198,01dd2d806162619a,bbq,Ghost,2
199,01de05166befb130,APX,Apollo,1
200,01de05166befb130,APX,Keane,2
201,01de05166befb130,APX,Ray,1
202,01de05166befb130,APX,ShrimP,1
203,01de05166befb130,NV,Hakuho,1
204,01de05166befb130,NV,LOD,6
205,01de05166befb130,NV,Ninja,3
206,01de05166befb130,NV,Procxin,2
207,01f5e2ea22b0aa6a,M17,Apex,1
208,01f5e2ea22b0aa6a,TPA,Chawy,8
209,01f5e2ea22b0aa6a,TPA,Jay,1
210,01f5e2ea22b0aa6a,TPA,Lupin,5
211,01f5e2ea22b0aa6a,TPA,Morning,3
212,01f5e2ea22b0aa6a,TPA,REFRA1N,2
213,02026af18269d92c,SHR,Cola,3
214,02026af18269d92c,SHR,Uzi,6
215,02026af18269d92c,SHR,Zero,1
216,02026af18269d92c,SHR,corn,3
217,02026af18269d92c,SHR,inSec,1
218,02026af18269d92c,TPA,BeBe,2
219,02026af18269d92c,TPA,Morning,2
220,02026af18269d92c,TPA,Winds,1
221,02028334d7d140fa,ROX,Key,2
222,02028334d7d140fa,ROX,Mickey,10
223,02028334d7d140fa,ROX,Mightybear,1
224,02028334d7d140fa,ROX,Sangyoon,4
225,02028334d7d140fa,ROX,Shy,3
226,02028334d7d140fa,SKT,Bang,1
227,02028334d7d140fa,SKT,Faker,2
228,02028334d7d140fa,SKT,Peanut,2
229,0213115c2f20bacd,SKT,Bang,4
230,0213115c2f20bacd,SKT,Blank,10
231,0213115c2f20bacd,SKT,Duke,1
232,0213115c2f20bacd,SKT,Faker,7
233,0213115c2f20bacd,SUP,Achuu,2
234,0213115c2f20bacd,SUP,Naru,2
235,0213115c2f20bacd,SUP,Stomaged,3
236,0217774f5fcfd38c,MSE,CorGi,1
237,0217774f5fcfd38c,MSE,Kaiwing,1
238,0217774f5fcfd38c,MSE,M1ssion,1
239,0217774f5fcfd38c,MSE,Ninuo,1
240,0217774f5fcfd38c,MSE,Wulala,2
241,0217774f5fcfd38c,ahq,AN,3
242,0217774f5fcfd38c,ahq,Albis,1
243,0217774f5fcfd38c,ahq,Mountain,2
244,0217774f5fcfd38c,ahq,Westdoor,10
245,0222a96c1bc9a892,FNC,Febiven,1
246,0222a96c1bc9a892,FNC,Spirit,1
247,0222a96c1bc9a892,G2,Expect,1
248,0222a96c1bc9a892,G2,Perkz,1
249,0222a96c1bc9a892,G2,Trick,5
250,0222a96c1bc9a892,G2,Zven,5
251,0229872b393c3da5,JAG,Chaser,1
252,0229872b393c3da5,JAG,Cpt Jack,2
253,0229872b393c3da5,JAG,GBM,3
254,0229872b393c3da5,JAG,TrAce,4
255,0229872b393c3da5,kt,Nagne,3
256,0249b915baf404f2,CGE,AJ,1
257,0249b915baf404f2,CGE,Never,2
258,0249b915baf404f2,CGE,Rabi2,2
259,0249b915baf404f2,CGE,SpeaR,4
260,0249b915baf404f2,ahq,Mountain,1
261,0249b915baf404f2,ahq,RD,12
262,0249b915baf404f2,ahq,Westdoor,3
263,0249b915baf404f2,ahq,Ziv,4
264,0252d1b630f3bb39,IMT,Adrian,1
265,0252d1b630f3bb39,IMT,Huni,2
266,0252d1b630f3bb39,IMT,Pobelter,2
267,0252d1b630f3bb39,IMT,Reignover,2
268,0252d1b630f3bb39,IMT,WildTurtle,1
269,0252d1b630f3bb39,TSM,Bjergsen,4
270,0252d1b630f3bb39,TSM,Doublelift,5
271,0252d1b630f3bb39,TSM,Hauntzer,1
272,0252d1b630f3bb39,TSM,Svenskeren,6
273,0252d1b630f3bb39,TSM,Yellowstar,1
274,028b7ab92a345cf5,FNC,Febiven,4
275,028b7ab92a345cf5,FNC,Gamsu,1
276,028b7ab92a345cf5,FNC,Rekkles,7
277,028b7ab92a345cf5,FNC,Spirit,2
278,028b7ab92a345cf5,SPY,Kobbe,2
279,028b7ab92a345cf5,SPY,Sencux,2
280,02a02ea44b0b14c5,IMT,Huni,5
281,02a02ea44b0b14c5,IMT,Pobelter,4
282,02a02ea44b0b14c5,IMT,Reignover,2
283,02a02ea44b0b14c5,IMT,WildTurtle,7
284,02a02ea44b0b14c5,TL,Dardoch,4
285,02a02ea44b0b14c5,TL,Fenix,1
286,02a02ea44b0b14c5,TL,Lourlo,2
287,02a02ea44b0b14c5,TL,Matt,3
288,02a02ea44b0b14c5,TL,Piglet,2
289,02a3e78ea1ea6e23,AFs,LirA,5
290,02a3e78ea1ea6e23,AFs,Mickey,3
291,02a3e78ea1ea6e23,AFs,Sangyoon,1
292,02a3e78ea1ea6e23,AFs,SnowFlower,1
293,02a3e78ea1ea6e23,AFs,ikssu,3
294,02a3e78ea1ea6e23,MVP,Beyond,1
295,02a3e78ea1ea6e23,MVP,Ian,1
296,02a3e78ea1ea6e23,MVP,Max,2
297,02a54b0f61a8af09,APX,Keane,4
298,02a54b0f61a8af09,APX,Ray,10
299,02a54b0f61a8af09,APX,ShrimP,1
300,02a54b0f61a8af09,FOX,Big,1
301,02a54b0f61a8af09,FOX,Froggen,4
302,02a54b0f61a8af09,FOX,Hard,1
303,02a54b0f61a8af09,FOX,Keith,2
304,02a54b0f61a8af09,FOX,kfo,1
305,02acb71d99b67bd7,G2,Expect,4
306,02acb71d99b67bd7,G2,Trick,6
307,02acb71d99b67bd7,G2,Zven,7
308,02acb71d99b67bd7,G2,mithy,2
309,02acb71d99b67bd7,UOL,Exileh,1
310,02acb71d99b67bd7,UOL,Hylissang,1
311,02acb71d99b67bd7,UOL,Veritas,1
312,02acb71d99b67bd7,UOL,Vizicsacsi,2
313,02b9060a6ab61fc5,C9,Balls,2
314,02b9060a6ab61fc5,C9,Hai,3
315,02b9060a6ab61fc5,C9,Incarnati0n,9
316,02b9060a6ab61fc5,C9,LemonNation,4
317,02b9060a6ab61fc5,C9,Sneaky,2
318,02b9060a6ab61fc5,NME,Bodydrop,1
319,02b9060a6ab61fc5,NME,Flaresz,2
320,02b9060a6ab61fc5,NME,Innox,2
321,02b9060a6ab61fc5,NME,Trashy,1
322,02b9060a6ab61fc5,NME,otter,4
323,02bb50cd9654cf5d,CNB,Lep,3
324,02bb50cd9654cf5d,CNB,Minerva,1
325,02bb50cd9654cf5d,CNB,Woswos,1
326,02bb50cd9654cf5d,CNB,pbO,4
327,02bb50cd9654cf5d,ITZ,Envy,1
328,02bb50cd9654cf5d,ITZ,Jockster,2
329,02bb50cd9654cf5d,ITZ,ayel,5
330,02cc26d22aee2848,KDM,Edge,2
331,02cc26d22aee2848,KDM,Hipo,2
332,02cc26d22aee2848,KDM,SSol,4
333,02cc26d22aee2848,kt,Arrow,6
334,02cc26d22aee2848,kt,Fly,3
335,02cc26d22aee2848,kt,Score,4
336,02cc26d22aee2848,kt,Ssumday,5
337,02da363c63f11c8c,IMT,Huni,5
338,02da363c63f11c8c,IMT,Pobelter,4
339,02da363c63f11c8c,IMT,Reignover,3
340,02da363c63f11c8c,IMT,WildTurtle,8
341,02da363c63f11c8c,NRG,GBM,1
342,02da363c63f11c8c,NRG,Quas,2
343,02da363c63f11c8c,NRG,Santorin,3
344,02da363c63f11c8c,NRG,ohq,5
345,02e4fa0156c319e6,KOO,Kuro,3
346,02e4fa0156c319e6,KOO,Smeb,3
347,02e4fa0156c319e6,NJF,Duke,5
348,02e4fa0156c319e6,NJF,Ggoong,8
349,02e4fa0156c319e6,NJF,Ohq,6
350,02e4fa0156c319e6,NJF,Watch,4
351,02fe6775b364438e,ITZ,Jockster,1
352,02fe6775b364438e,ITZ,Revolta,4
353,02fe6775b364438e,ITZ,Yang,2
354,02fe6775b364438e,ITZ,micaO,2
355,02fe6775b364438e,ITZ,tockers,2
356,02fe6775b364438e,OPK,EzPrince,3
357,02fe6775b364438e,OPK,Goku,2
358,02fe6775b364438e,OPK,Zuao,6
359,030bab19effe717c,SKT,Bang,9
360,030bab19effe717c,SKT,Bengi,3
361,030bab19effe717c,SKT,Duke,2
362,030bab19effe717c,SKT,Faker,1
363,030bab19effe717c,SKT,Wolf,1
364,030bab19effe717c,SSG,Ambition,1
365,030bab19effe717c,SSG,CoreJJ,2
366,030bab19effe717c,SSG,Crown,3
367,030bab19effe717c,SSG,CuVee,2
368,0310e0364acebf89,AFs,Lindarang,3
369,0310e0364acebf89,AFs,Mickey,3
370,0310e0364acebf89,AFs,Sangyoon,3
371,0310e0364acebf89,AFs,SeongHwan,5
372,0310e0364acebf89,AFs,SnowFlower,1
373,0310e0364acebf89,ESC,Bless,3
374,0310e0364acebf89,ESC,Crazy,2
375,0310e0364acebf89,ESC,Key,2
376,0310e0364acebf89,ESC,LokeN,4
377,0310e0364acebf89,ESC,Tempt,9
378,032033cddc7b870b,CNB,Aoshi,2
379,032033cddc7b870b,CNB,Nappon,1
380,032033cddc7b870b,CNB,Vash,8
381,032033cddc7b870b,CNB,Wos,2
382,032033cddc7b870b,CNB,pbO,5
383,032033cddc7b870b,g3x,Skyer,2
384,032033cddc7b870b,g3x,Snowlz,1
385,032033cddc7b870b,g3x,TaeYeon,3
386,032033cddc7b870b,g3x,Zantins,1
387,032ec6732c142a08,AFs,Kramer,1
388,032ec6732c142a08,AFs,Kuro,2
389,032ec6732c142a08,AFs,MaRin,7
390,032ec6732c142a08,AFs,Spirit,3
391,032ec6732c142a08,SSG,Ambition,1
392,032ec6732c142a08,SSG,CoreJJ,2
393,032ec6732c142a08,SSG,Ruler,1
394,03336bc5758a759d,GAM,Levi,3
395,03336bc5758a759d,GAM,Optimus,6
396,03336bc5758a759d,GAM,Slay,4
397,03336bc5758a759d,GAM,Stark,3
398,03336bc5758a759d,TSM,Bjergsen,3
399,03336bc5758a759d,TSM,Hauntzer,3
400,03336bc5758a759d,TSM,Svenskeren,1
401,03336bc5758a759d,TSM,WildTurtle,8
402,035f73b1b70fb706,TSM,Bjergsen,10
403,035f73b1b70fb706,TSM,Dyrus,2
404,035f73b1b70fb706,TSM,Lustboy,1
405,035f73b1b70fb706,TSM,WildTurtle,7
406,035f73b1b70fb706,WFX,Altec,4
407,035f73b1b70fb706,WFX,Avalon,5
408,035f73b1b70fb706,WFX,Helios,3
409,035f73b1b70fb706,WFX,Paragon,3
410,035f73b1b70fb706,WFX,Pobelter,5
411,0364e2e542b777a4,DIG,CoreJJ,6
412,0364e2e542b777a4,DIG,Gamsu,5
413,0364e2e542b777a4,DIG,Helios,1
414,0364e2e542b777a4,DIG,KiWiKiD,3
415,0364e2e542b777a4,DIG,Shiphtur,2
416,0364e2e542b777a4,NME,Bodydrop,1
417,0364e2e542b777a4,NME,Flaresz,1
418,0364e2e542b777a4,NME,Innox,1
419,0364e2e542b777a4,NME,Trashy,1
420,0364e2e542b777a4,NME,otter,2
421,036c385c6932f9df,TM,Benny,1
422,036c385c6932f9df,TM,K,4
423,036c385c6932f9df,TM,Rins,1
424,036c385c6932f9df,ahq,AN,6
425,036c385c6932f9df,ahq,Mountain,5
426,036c385c6932f9df,ahq,Westdoor,4
427,036c385c6932f9df,ahq,Ziv,2
428,036e6cef9568efd8,CJE,Bdd,8
429,036e6cef9568efd8,CJE,Haru,5
430,036e6cef9568efd8,CJE,Kramer,4
431,036e6cef9568efd8,CJE,MadLife,1
432,036e6cef9568efd8,CJE,Shy,3
433,036e6cef9568efd8,SKT,Bang,2
434,036e6cef9568efd8,SKT,Bengi,2
435,036e6cef9568efd8,SKT,Duke,3
436,036e6cef9568efd8,SKT,Faker,2
437,037bf9c7473334ac,TIP,Apollo,4
438,037bf9c7473334ac,TIP,Impact,3
439,037bf9c7473334ac,TIP,Rush,1
440,037bf9c7473334ac,TSM,Bjergsen,12
441,037bf9c7473334ac,TSM,Dyrus,1
442,037bf9c7473334ac,TSM,Santorin,1
443,037bf9c7473334ac,TSM,WildTurtle,3
444,038de38887156e3a,NV,Apollo,4
445,038de38887156e3a,NV,Hakuho,4
446,038de38887156e3a,NV,LirA,6
447,038de38887156e3a,NV,Ninja,1
448,038de38887156e3a,NV,Seraph,3
449,038de38887156e3a,TL,Doublelift,8
450,038de38887156e3a,TL,Lourlo,4
451,038de38887156e3a,TL,Matt,1
452,038de38887156e3a,TL,Piglet,6
453,038de38887156e3a,TL,Reignover,5
454,03ce6fcebc623234,LOG,S Achie,8
455,03ce6fcebc623234,LOG,S HoHotDoG,2
456,03ce6fcebc623234,LOG,S JCain,2
457,03ce6fcebc623234,LOG,S RD,10
458,03ce6fcebc623234,NGU,CooCooDai,6
459,03ce6fcebc623234,NGU,ILLusion,4
460,03ce6fcebc623234,NGU,MapleSnow,4
461,03ce6fcebc623234,NGU,QuietRain,1
462,03ce6fcebc623234,NGU,momo,13
463,03d24db4e9f84a1e,CGE,Rabi2,2
464,03d24db4e9f84a1e,FW,Karsa,6
465,03d24db4e9f84a1e,FW,Maple,9
466,03d24db4e9f84a1e,FW,NL,5
467,03d24db4e9f84a1e,FW,Rins,3
468,03d50976ba570b35,AFs,LirA,7
469,03d50976ba570b35,AFs,Mickey,5
470,03d50976ba570b35,AFs,Sangyoon,3
471,03d50976ba570b35,AFs,ikssu,1
472,03d50976ba570b35,SKT,Bang,1
473,03d50976ba570b35,SKT,Duke,1
474,03d50976ba570b35,SKT,Faker,2
475,03d50976ba570b35,SKT,Wolf,1
476,03d53124a83de518,CLG,Darshan,8
477,03d53124a83de518,CLG,Huhi,7
478,03d53124a83de518,CLG,Stixxay,4
479,03d53124a83de518,CLG,Xmithie,5
480,03d53124a83de518,TL,Dardoch,3
481,03d53124a83de518,TL,Fenix,7
482,03d53124a83de518,TL,Lourlo,2
483,03d53124a83de518,TL,Piglet,7
484,03e63541154cbf11,FOX,Big,2
485,03e63541154cbf11,FOX,Goldenglue,1
486,03e63541154cbf11,FOX,Keith,2
487,03e63541154cbf11,FOX,Solo,1
488,03e63541154cbf11,TSM,Bjergsen,4
489,03e63541154cbf11,TSM,Doublelift,4
490,03e63541154cbf11,TSM,Svenskeren,3
491,03e84bb32f2423fc,FLY,Altec,4
492,03e84bb32f2423fc,FLY,Balls,1
493,03e84bb32f2423fc,FLY,Hai,5
494,03e84bb32f2423fc,FLY,LemonNation,1
495,03e84bb32f2423fc,FLY,Moon,4
496,03e84bb32f2423fc,TL,Goldenglue,4
497,03e84bb32f2423fc,TL,Lourlo,6
498,03e84bb32f2423fc,TL,Matt,3
499,03e84bb32f2423fc,TL,Reignover,6
500,0418fe2b0ce96318,JAG,SnowFlower,1
501,0418fe2b0ce96318,JAG,Teddy,5
502,0418fe2b0ce96318,JAG,UmTi,1
503,0418fe2b0ce96318,JAG,ikssu,1
504,0418fe2b0ce96318,SSG,Crown,2
505,0418fe2b0ce96318,SSG,CuVee,6
506,0418fe2b0ce96318,SSG,Haru,4
507,0418fe2b0ce96318,SSG,Ruler,4
508,042ec83d7a8f88aa,IM,Frozen,2
509,042ec83d7a8f88aa,IM,Lil4c,1
510,042ec83d7a8f88aa,IM,Wisdom,2
511,042ec83d7a8f88aa,NJE,Cain,2
512,042ec83d7a8f88aa,NJE,Duke,4
513,042ec83d7a8f88aa,NJE,Ggoong,3
514,042ec83d7a8f88aa,NJE,Ohq,4
515,042ec83d7a8f88aa,NJE,Watch,2
516,0448c97e526ab0f7,KDM,Edge,2
517,0448c97e526ab0f7,KDM,Punch,3
518,0448c97e526ab0f7,ROX,Key,2
519,0448c97e526ab0f7,ROX,Mickey,3
520,0448c97e526ab0f7,ROX,Sangyoon,10
521,0448c97e526ab0f7,ROX,Seonghwan,5
522,0456e04690de8c6f,AHQ,AN,12
523,0456e04690de8c6f,AHQ,Albis,1
524,0456e04690de8c6f,AHQ,Mountain,2
525,0456e04690de8c6f,AHQ,Westdoor,6
526,0456e04690de8c6f,AHQ,Ziv,2
527,0456e04690de8c6f,FNC,Febiven,4
528,0456e04690de8c6f,FNC,Huni,8
529,0456e04690de8c6f,FNC,Reignover,5
530,0456e04690de8c6f,FNC,Rekkles,5
531,0456e04690de8c6f,FNC,YellOwStaR,2
532,0461de71f9989ba7,C9,Contractz,4
533,0461de71f9989ba7,C9,Impact,1
534,0461de71f9989ba7,C9,Jensen,4
535,0461de71f9989ba7,C9,Smoothie,1
536,0461de71f9989ba7,C9,Sneaky,4
537,0461de71f9989ba7,NV,Apollo,2
538,0461de71f9989ba7,NV,LirA,3
539,0464ba4b2048d781,JAG,Kuzan,2
540,0464ba4b2048d781,JAG,TrAce,2
541,0464ba4b2048d781,JAG,Winged,1
542,0464ba4b2048d781,MVP,ADD,3
543,0464ba4b2048d781,MVP,Beyond,1
544,0464ba4b2048d781,MVP,Ian,7
545,0464ba4b2048d781,MVP,MaHa,5
546,0464ba4b2048d781,MVP,Max,1
547,048402ddf75bef64,FNC,Febiven,1
548,048402ddf75bef64,FNC,Steeelback,1
549,048402ddf75bef64,UOL,Kikis,1
550,048402ddf75bef64,UOL,PowerOfEvil,8
551,048402ddf75bef64,UOL,Vardags,3
552,048402ddf75bef64,UOL,Vizicsacsi,4
553,048cce3454866c45,GMB,Betsy,7
554,048cce3454866c45,GMB,Cabochard,8
555,048cce3454866c45,GMB,Diamond,5
556,048cce3454866c45,GMB,Edward,1
557,048cce3454866c45,GMB,P1noy,7
558,048cce3454866c45,UOL,Kikis,1
559,048cce3454866c45,UOL,PowerOfEvil,3
560,048cce3454866c45,UOL,Vardags,3
561,048cce3454866c45,UOL,Vizicsacsi,4
562,04913800614ff1ac,AFs,LirA,3
563,04913800614ff1ac,AFs,Mickey,1
564,04913800614ff1ac,AFs,Sangyoon,2
565,04913800614ff1ac,SSG,Ambition,2
566,04913800614ff1ac,SSG,Crown,6
567,04913800614ff1ac,SSG,CuVee,3
568,04913800614ff1ac,SSG,Ruler,7
569,049ca2add45db410,SKT,Bang,5
570,049ca2add45db410,SKT,Blank,3
571,049ca2add45db410,SKT,Duke,2
572,049ca2add45db410,SKT,Faker,1
573,049ca2add45db410,SKT,Wolf,1
574,049ca2add45db410,kt,Score,1
575,04a408ebb33a317c,SKT,Bang,4
576,04a408ebb33a317c,SKT,Blank,1
577,04a408ebb33a317c,SKT,Duke,2
578,04a408ebb33a317c,kt,Arrow,6
579,04a408ebb33a317c,kt,Fly,2
580,04a408ebb33a317c,kt,Hachani,1
581,04a408ebb33a317c,kt,Score,5
582,04a408ebb33a317c,kt,Ssumday,9
583,04ad96cea3acd7df,CJE,Haru,2
