,Match_ID,ObjType,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16
24,ce0cb0ff15f46940,bTowers,12.444,17.222,,,,,,,,,,,,,,
25,0fc6e4425e0da906,bTowers,28.378,13.68,28.881,26.954,29.625999999999998,15.374,29.967,10.332,19.305,30.058000000000003,,,,,,
26,5ebe8599510754b7,bTowers,18.146,30.7,19.442999999999998,28.171,34.38,34.883,8.743,11.91,34.992,22.480999999999998,26.363000000000003,29.479,32.905,20.180999999999997,,
27,ef40a808db5a979c,bTowers,19.955,28.342,21.976999999999997,32.052,20.773000000000003,,,,,,,,,,,
28,ac88c9ebef96eea3,bTowers,28.563,30.083000000000002,23.984,19.257,9.385,29.005,6.535,10.66,29.866999999999997,29.525,23.761,,,,,
29,0ac141320e5d0d1a,bTowers,21.595,11.548,28.744,14.453,19.223,28.912,13.562999999999999,14.05,29.037,27.861,,,,,,
30,93aa539a57bd9410,bTowers,35.214,12.334000000000001,15.477,25.603,,,,,,,,,,,,
31,e51256475a000fe2,bTowers,38.097,28.263,24.073,15.918,26.699,38.3,41.403,41.335,,,,,,,,
32,e1bde5fe2c45e8e3,bTowers,13.497,,,,,,,,,,,,,,,
33,39b9ce5203d86ca3,bTowers,21.084,30.4,,,,,,,,,,,,,,
34,762c72407ff38146,bTowers,9.604,13.555,15.569,,,,,,,,,,,,,
35,f7660a0913591227,bTowers,11.961,35.99,14.645,9.908,31.403000000000002,35.844,31.64,31.136999999999997,33.455,,,,,,,
36,fd8fc20be34b5c44,bTowers,37.316,39.389,39.476,31.943,37.353,17.843,33.522,13.286,26.7,39.173,14.94,,,,,
37,c292e0f8bae5f425,bTowers,33.017,21.425,35.397,13.787,30.833000000000002,15.043,,,,,,,,,,
38,4ee28c7066b9abec,bTowers,31.44,17.328,42.398,38.314,46.81,46.945,39.205,43.809,21.045,35.185,27.55,38.583,25.3,42.288999999999994,40.896,12.389000000000001
39,39b59022b7b3c006,bTowers,24.21,31.811,38.329,36.069,36.126,10.543,19.869,35.064,38.253,,,,,,,
40,d9538f2bc0c37e0e,bTowers,11.596,14.276,31.038,34.854,12.806,,,,,,,,,,,
41,30f903bff8e6336a,bTowers,22.04,17.759,35.742,15.546,8.386000000000001,23.63,32.918,,,,,,,,,
42,2e458128cf3104dc,bTowers,26.08,35.493,25.69,33.022,32.198,15.89,35.413000000000004,12.675999999999998,35.103,21.245,,,,,,
43,c7dc48aa3e0cf7d9,bTowers,29.418,19.079,,,,,,,,,,,,,,
44,5f815b5bea274396,bTowers,7.489,9.112,21.734,13.157,14.83,5.417000000000001,10.353,,,,,,,,,
45,3d6baa0cc755c64b,bTowers,40.959,15.626,37.609,40.931999999999995,23.28,43.386,14.009,41.093999999999994,37.222,29.088,,,,,,
46,69af528266947113,bTowers,38.731,44.442,38.515,12.703,40.868,39.876,40.918,21.275,14.755,30.005,35.78,,,,,
47,a5610f43cd3d602d,bTowers,31.102,45.753,35.693000000000005,11.047,10.283,39.428000000000004,,,,,,,,,,
48,4a8f29871aa91c19,bTowers,11.828,24.949,21.746,,,,,,,,,,,,,
49,396617cc71cbceda,bTowers,26.019,10.575999999999999,15.171,18.78,28.883000000000003,24.559,18.191,17.232,11.885,29.04,,,,,,
50,bc68309937870981,bTowers,30.129,9.873,18.756,,,,,,,,,,,,,
51,a533f17d4bb03191,bTowers,20.195,16.605999999999998,48.315,16.805999999999997,48.034,23.173000000000002,28.726999999999997,48.391000000000005,,,,,,,,
52,ca91673c6bf73b8c,bTowers,12.95,28.663,27.090999999999998,27.511999999999997,19.871,27.755,19.245,22.133000000000003,28.521,25.711,,,,,,
53,50ad455b65d0dc4a,bTowers,12.42,19.02,12.962,27.72,25.104,31.515,32.03,23.826999999999998,25.76,32.181,,,,,,
54,4ed8e2415375e46a,bTowers,27.895,27.666999999999998,19.451,9.425,25.133000000000003,24.761999999999997,27.97,11.767999999999999,13.595,22.033,24.122,,,,,
55,1a0b4fb7d835dfe3,bTowers,27.226,32.48,32.531,19.244,9.555,11.388,21.754,31.945999999999998,29.554000000000002,14.069,8.891,,,,,
56,829819eb50b6fb17,bTowers,29.461,29.549,26.677,26.011999999999997,11.123,26.186,10.402000000000001,29.355999999999998,5.553,18.723,28.951999999999998,,,,,
57,9272190b156f9bfc,bTowers,37.532,19.775,23.915,14.995,41.172,37.721,28.979,41.233999999999995,,,,,,,,
58,7fc7f4aac6a34613,bTowers,40.618,17.682000000000002,45.016000000000005,44.559,50.078,26.895,21.041,47.235,,,,,,,,
59,ff0fdf86f60bcf5d,bTowers,36.76,29.146,21.18,37.466,16.410999999999998,29.805999999999997,18.241,27.756,37.393,32.202,,,,,,
60,6a8317d85932ae7b,bTowers,50.375,31.686,12.765,18.436,50.68,50.773999999999994,35.765,18.367,24.235,,,,,,,
61,07f89ba08ad1f2b3,bTowers,20.067,5.417999999999999,,,,,,,,,,,,,,
62,035f73b1b70fb706,bTowers,39.664,21.822,39.916,19.565,33.704,31.823,39.184,,,,,,,,,
63,dbec95dc7669c1c7,bTowers,36.225,39.126999999999995,7.479,36.891,39.044000000000004,20.301,17.69,19.952,,,,,,,,
64,3ed5ca8c2fcd81cd,bTowers,21.212,21.024,14.231,,,,,,,,,,,,,
65,b1130cf8f9c5e772,bTowers,41.735,45.468999999999994,43.516000000000005,45.222,41.45399999999999,44.714,43.113,45.603,15.32,21.631,12.939,,,,,
66,4e2dfb93a17542c8,bTowers,20.085,6.4079999999999995,33.819,14.040999999999999,35.625,36.372,26.182,36.207,35.247,,,,,,,
67,3727ce1de86ecc9f,bTowers,17.121,,,,,,,,,,,,,,,
68,58f8b7117f1a7717,bTowers,43.717,9.876,43.832,15.776,14.185,43.861000000000004,35.78,21.721,41.841,38.942,34.575,,,,,
69,ba06b386c0eeec8e,bTowers,21.952,15.758,29.732,15.817,14.806,18.274,4.936,30.305999999999997,30.14,29.142,22.59,,,,,
70,b89b17c8ee1630d8,bTowers,22.061,30.444000000000003,27.314,,,,,,,,,,,,,
71,d4307d5d69dea1fe,bTowers,8.534,15.690999999999999,,,,,,,,,,,,,,
72,23ee9058c5c4946d,bTowers,17.86,31.730999999999998,17.256,16.075,,,,,,,,,,,,
73,6aa9ab6b55af2223,bTowers,36.312,31.339000000000002,36.586,14.847999999999999,19.9,36.939,26.022,31.194000000000003,,,,,,,,
74,9aaefde3fdaf2f2c,bTowers,26.798,17.921,18.406,40.162,,,,,,,,,,,,
75,2cbe38094f0d00e3,bTowers,5.322,13.887,,,,,,,,,,,,,,
76,86b3fe64916e9424,bTowers,34.385,28.69,16.57,41.287,12.425999999999998,34.58,41.123000000000005,9.427999999999999,33.09,40.503,,,,,,
77,98a968823226da0e,bTowers,44.781,26.147,16.258,46.443999999999996,20.023,46.358999999999995,33.833,46.097,,,,,,,,
78,61f742f2d5f67b20,bTowers,21.15,26.959,12.985999999999999,10.458,37.409,37.78,17.766,37.658,14.135,,,,,,,
79,b2ef740c15462370,bTowers,20.871,,,,,,,,,,,,,,,
80,7f32b00eeb67d88a,bTowers,34.183,36.843,21.94,15.512,22.188000000000002,28.055,,,,,,,,,,
81,2b3115d7084d0981,bTowers,18.941,33.117,16.113,16.174,,,,,,,,,,,,
82,bfad7537e1591dbb,bTowers,15.923,22.415,18.159000000000002,35.580999999999996,26.93,34.84,35.489000000000004,7.517,,,,,,,,
83,fe8ab7b253d94b5b,bTowers,30.516,31.918000000000003,,,,,,,,,,,,,,
84,d9a1285e2cf77999,bTowers,23.66,31.33,15.995999999999999,,,,,,,,,,,,,
85,31030c79dfcbecd4,bTowers,28.791,31.423000000000002,19.741,14.589,23.561,30.279,30.070999999999998,19.435,31.075,33.319,12.458,,,,,
86,33c18a702d5155ad,bTowers,18.878,39.21,34.626,18.41,35.486999999999995,16.163,39.468,15.555,39.532,,,,,,,
87,1ffd232009cc61a5,bTowers,11.22,,,,,,,,,,,,,,,
88,0abe526de3932809,bTowers,22.355,30.529,22.054000000000002,33.494,33.187,14.767999999999999,22.052,21.294,29.627,33.524,,,,,,
89,e16620c2576464f0,bTowers,25.293,30.24,,,,,,,,,,,,,,
90,390ff59be55613a0,bTowers,18.706,23.884,18.096,10.729000000000001,,,,,,,,,,,,
91,bbe4d9381900b70f,bTowers,13.23,27.413,4.564,27.143,15.889000000000001,27.561,17.105,25.915,,,,,,,,
92,2c537f1764b4fe87,bTowers,21.559,22.039,45.06100000000001,45.166000000000004,13.014000000000001,35.771,34.756,10.113,,,,,,,,
93,c85c4893ae61c2d9,bTowers,20.921,23.587,28.178,,,,,,,,,,,,,
94,910d1678643730c4,bTowers,29.43,16.393,32.301,26.061,22.107,20.098,14.697000000000001,19.783,21.544,32.312,,,,,,
95,a5ac7b41ef215beb,bTowers,20.593,13.302,,,,,,,,,,,,,,
96,1ae15002686d7962,bTowers,35.451,35.655,33.611999999999995,22.288,13.436,22.566999999999997,,,,,,,,,,
97,3467cc1b2599a75d,bTowers,31.234,34.559,40.204,41.163000000000004,36.033,35.21,41.114,38.467,27.468000000000004,41.012,20.287,,,,,
98,31b2113c09acb5a7,bTowers,10.477,25.891,16.808,12.972999999999999,31.805999999999997,33.929,25.734,33.83,29.945999999999998,32.033,28.147,,,,,
99,a48365f487fb1750,bTowers,35.135,31.979,27.205,14.868,26.386999999999997,26.906999999999996,,,,,,,,,,
100,74539c15384418b4,bTowers,34.589,13.827,34.043,16.73,21.248,34.727,9.558,33.28,,,,,,,,
101,55acf0acb737ca95,bTowers,21.633,15.39,12.046,29.288,,,,,,,,,,,,
102,de9772358b74ebeb,bTowers,32.438,,,,,,,,,,,,,,,
103,525b0cebe7826c61,bTowers,22.594,14.785,16.883,,,,,,,,,,,,,
104,037bf9c7473334ac,bTowers,30.249,20.435,13.231,19.051,42.082,42.339,23.898000000000003,42.669,42.722,36.056,5.928,,,,,
105,fd70f3c7f0ef609b,bTowers,32.738,17.288,13.159,32.56,,,,,,,,,,,,
106,777e678b521201b8,bTowers,42.072,21.873,48.924,42.24100000000001,23.769000000000002,47.574,47.515,23.535999999999998,22.991999999999997,48.523,42.657,,,,,
107,b9e59980115f03d2,bTowers,20.053,10.495,4.523,,,,,,,,,,,,,
108,b06276841c624ef9,bTowers,19.756,23.872,,,,,,,,,,,,,,
109,f29e4aebf583c0ae,bTowers,17.005,28.538,32.853,27.664,38.836999999999996,13.275,,,,,,,,,,
110,095f04e06c7fe592,bTowers,33.121,19.815,32.734,13.422,,,,,,,,,,,,
111,df0fb2ba5ee9d4c6,bTowers,18.54,15.385,28.033,,,,,,,,,,,,,
112,80e7bfda914fd0c9,bTowers,9.474,24.298000000000002,4.033,20.241,,,,,,,,,,,,
113,3420cf4d13a780eb,bTowers,26.274,34.533,4.146,34.52,20.53,36.866,12.696,,,,,,,,,
114,06368b209802df9f,bTowers,20.779,39.4,16.527,39.317,31.038,18.115,38.997,38.598,25.3,33.171,,,,,,
115,0a832eea1bca60d1,bTowers,4.498,29.011,11.023,29.204,17.548,29.519000000000002,21.304000000000002,14.202,29.65,27.853,28.048000000000002,,,,,
116,7a5200c24e86c2f0,bTowers,25.871,24.631,,,,,,,,,,,,,,
117,abdb717d8fc0a2fa,bTowers,26.49,17.359,24.861,30.604,16.070999999999998,14.929,17.698,20.893,29.072,,,,,,,
118,58b826f6b546ad66,bTowers,15.76,42.226000000000006,34.775999999999996,47.286,19.412,34.301,47.232,46.516999999999996,34.211999999999996,17.034000000000002,,,,,,
119,6a76db40b8416e0b,bTowers,12.373,33.906,26.136999999999997,20.255,,,,,,,,,,,,
120,778895bd05d45d7b,bTowers,34.854,11.960999999999999,31.599,34.496,,,,,,,,,,,,
121,00bad4da4d94bdbf,bTowers,28.944,4.059,48.035,48.071000000000005,26.076,15.165,10.898,35.548,29.523000000000003,30.95,,,,,,
122,5d1162b65434147d,bTowers,14.887,39.14,39.534,39.854,17.743,22.836,39.747,30.209,,,,,,,,
123,c970fe797f7c7fbc,bTowers,27.717,17.498,24.038,13.792,14.333,,,,,,,,,,,
124,f64575c2b892654a,bTowers,13.918,27.113000000000003,8.83,38.912,,,,,,,,,,,,
125,970d17934a27fde4,bTowers,16.442,29.743000000000002,33.615,14.945,29.049,24.068,29.425,19.829,,,,,,,,
126,ce71491688291223,bTowers,15.648,4.933,24.253,22.304000000000002,32.059,35.12,24.235,7.5329999999999995,30.212,35.391,,,,,,
127,3cbf3856b7ccd72e,bTowers,18.623,10.094,37.582,50.169,27.618000000000002,46.49100000000001,46.91,49.95399999999999,19.495,28.48,50.41,,,,,
128,4ff786778f478000,bTowers,29.908,8.354,40.080999999999996,40.771,41.071999999999996,17.817,,,,,,,,,,
129,73672037cba176d3,bTowers,47.254,23.171,20.888,19.566,43.226000000000006,35.764,47.328,41.9,37.091,35.382,13.363,,,,,
130,d68901bc63a8ff8d,bTowers,32.339,4.532,22.272,7.125,19.563,,,,,,,,,,,
131,97582812c668144d,bTowers,30.685,34.262,37.595,36.953,33.632,34.09,37.503,29.574,51.586999999999996,,,,,,,
132,c778eada78a5eaf1,bTowers,6.568,4.071000000000001,23.64,19.567,42.828,,,,,,,,,,,
133,33635d04462c738e,bTowers,21.19,14.652999999999999,36.672,36.42,16.831,28.684,28.263,27.107,36.619,,,,,,,
134,8749306da4ce243b,bTowers,39.131,40.235,29.013,12.585999999999999,40.249,20.222,28.866999999999997,20.052,38.461,27.714000000000002,,,,,,
135,ef1053869a9b125d,bTowers,37.298,37.503,37.563,30.691,19.160999999999998,16.295,21.926,32.242,,,,,,,,
136,0364e2e542b777a4,bTowers,11.486,20.279,15.241,29.491999999999997,29.561,28.781999999999996,21.373,27.384,,,,,,,,
137,fecc2f4104a950b3,bTowers,4.053,45.083,36.525999999999996,20.434,32.602,47.641999999999996,44.516999999999996,46.828,25.686999999999998,47.964,47.893,,,,,
138,82225baf029a31c7,bTowers,26.19,15.977,28.093000000000004,4.5169999999999995,28.730999999999998,28.815,26.759,22.163,17.593,,,,,,,
139,55d98f5310ec170a,bTowers,37.902,38.037,12.715,4.064,35.603,20.129,36.22,6.097,35.15,31.714000000000002,32.594,,,,,
140,3a0687fef919f99b,bTowers,30.404,35.373000000000005,20.568,19.505,21.241999999999997,10.785,35.510999999999996,35.583,30.548000000000002,,,,,,,
141,4b281a331503e363,bTowers,48.682,34.799,18.942999999999998,48.54600000000001,21.343000000000004,16.08,42.881,,,,,,,,,
142,f3b59b7b3345ab4c,bTowers,14.622,11.937000000000001,21.506,30.771,15.42,31.142,29.378,17.617,30.959,,,,,,,
143,f52cadec859b7d13,bTowers,14.521,14.78,19.256,,,,,,,,,,,,,
144,0b2f5db5a1e87c90,bTowers,15.259,28.229,22.015,22.39,22.283,3.945,,,,,,,,,,
145,5b02452b53c7b6bc,bTowers,22.597,18.007,11.366,,,,,,,,,,,,,
146,3e243c509b701e4f,bTowers,34.423,19.287,37.488,32.493,16.131,18.682000000000002,37.409,23.713,,,,,,,,
147,fefc7dd282d9e0fa,bTowers,29.983,26.871,27.052,32.052,42.553999999999995,20.326,34.37,23.705,41.023,15.482000000000001,42.201,,,,,
148,b02d31d8ef5d975a,bTowers,34.181,34.029,11.548,18.659000000000002,16.619,6.002999999999999,16.331,3.5669999999999997,29.941,,,,,,,
149,526acf576153f2fa,bTowers,3.6,,,,,,,,,,,,,,,
150,83eb00ce756934c5,bTowers,,,,,,,,,,,,,,,,
151,672a4fa9b979d6dd,bTowers,26.772,37.881,38.914,39.463,4.069,39.222,13.773,38.528,34.616,35.608000000000004,35.449,,,,,
152,577df3f03e4e8f12,bTowers,18.269,25.114,28.735,41.888999999999996,11.654000000000002,41.913000000000004,38.845,27.910999999999998,18.46,40.039,29.034000000000002,,,,,
153,293158505dc5e57d,bTowers,21.042,17.765,,,,,,,,,,,,,,
154,9332f0b03bba2f3e,bTowers,15.982,27.771,39.503,29.489,30.124000000000002,16.930999999999997,31.932,12.097000000000001,37.116,38.975,39.34,,,,,
155,cab05d1729348e41,bTowers,16.039,39.367,11.265999999999998,29.46,36.857,39.455,34.646,36.268,8.267000000000001,,,,,,,
156,4b0c2f81e133b2c7,bTowers,16.339,29.135,21.026999999999997,14.05,27.399,10.603,29.932,33.0,32.931,32.808,,,,,,
157,a384641759a15cf6,bTowers,25.127,14.995999999999999,,,,,,,,,,,,,,
158,6e0045268cfc1b5b,bTowers,14.904,10.784,24.459,16.245,24.543000000000003,19.609,23.953000000000003,23.315,23.730999999999998,,,,,,,
159,287e3e94aa07d68d,bTowers,13.815,41.69,41.903,25.236,4.027,,,,,,,,,,,
160,e2e96608cd47c7ae,bTowers,14.591,25.674,35.189,39.366,18.362000000000002,14.027000000000001,39.403,,,,,,,,,
161,1b3ea3710789e7e4,bTowers,27.479,36.431999999999995,35.268,32.437,39.739000000000004,19.875999999999998,39.688,16.154,11.847000000000001,26.771,30.404,,,,,
162,02b9060a6ab61fc5,bTowers,11.568,24.469,28.389,17.48,22.618000000000002,13.794,28.458000000000002,20.485,24.662,,,,,,,
163,c3ec23394a795120,bTowers,3.957,38.923,18.079,23.174,38.775999999999996,17.293,19.607,37.992,37.571,19.881,,,,,,
164,275ed6142ee32d7c,bTowers,37.474,11.774000000000001,37.247,26.125,37.408,17.526,4.414,,,,,,,,,
165,fc1dcf6ede04ee34,bTowers,30.749,3.533,33.488,12.485999999999999,11.902000000000001,30.607,48.559,42.571999999999996,,,,,,,,
166,e1589c25acb7a1f3,bTowers,7.01,31.587,45.6,28.503,15.853,40.552,34.531,19.842,,,,,,,,
167,7483afd2dbea6ff7,bTowers,18.278,6.542000000000001,25.912,22.302,23.578000000000003,25.656,25.865,3.983,23.381,23.826999999999998,18.09,,,,,
168,ad906c10b354307e,bTowers,13.874,17.775,14.194,37.735,35.25,42.578,,,,,,,,,,
169,f82fa235ee6ed757,bTowers,4.415,10.872,,,,,,,,,,,,,,
170,3e2cc872b1ad9c5b,bTowers,10.251,26.634,11.811,14.915999999999999,,,,,,,,,,,,
171,7505e3c372fdf91f,bTowers,9.019,18.107,18.415,17.414,17.827,,,,,,,,,,,
172,709fb5f21c47682b,bTowers,37.162,22.069000000000003,28.471,31.408,,,,,,,,,,,,
173,176010635e0054d0,bTowers,20.212,,,,,,,,,,,,,,,
174,d90c172fc49ede4a,bTowers,15.296,13.534,13.15,12.841,,,,,,,,,,,,
175,d17953813c0bfbb0,bTowers,21.536,43.083999999999996,34.733000000000004,17.037,3.4539999999999997,5.8870000000000005,45.863,,,,,,,,,
176,f51d237361ebf853,bTowers,19.083,5.987,21.59,10.988,18.114,37.75,37.419000000000004,37.637,30.013,,,,,,,
177,afb46527445584c1,bTowers,18.617,29.750999999999998,18.01,,,,,,,,,,,,,
178,81607d39cb296bc7,bTowers,4.481,26.521,7.877999999999999,19.608,27.363000000000003,27.551,27.03,17.816,,,,,,,,
179,69fe7bdd0207d7e7,bTowers,11.565,25.025,8.463,,,,,,,,,,,,,
180,da598591672fec8b,bTowers,3.549,25.575,,,,,,,,,,,,,,
181,252e240b129bc2e4,bTowers,19.707,32.991,28.135,30.023000000000003,17.234,27.956999999999997,20.335,16.587,11.354000000000001,29.491,59.277,,,,,
182,bd91475eb3a1809a,bTowers,22.135,21.682,19.715,,,,,,,,,,,,,
183,57715cecf3d8192e,bTowers,21.794,23.23,16.402,28.412,15.685,19.42,23.858,25.805999999999997,23.482,,,,,,,
184,192f9eb96eaf29c9,bTowers,16.907,31.125,31.864,35.169000000000004,35.071999999999996,14.272,32.96,21.833000000000002,31.668000000000003,20.554000000000002,,,,,,
185,f1c130363aefaeab,bTowers,29.241,24.683000000000003,12.800999999999998,14.972999999999999,29.511999999999997,17.829,,,,,,,,,,
186,18717893b9762729,bTowers,24.659,34.198,20.987,30.041999999999998,18.64,4.038,19.034000000000002,21.334,28.964000000000002,34.283,,,,,,
187,f485ca80cf34808f,bTowers,19.88,4.93,22.065,,,,,,,,,,,,,
188,8108b2b008790546,bTowers,18.52,25.459,12.508,24.845,13.465,21.755,14.231,15.048,25.372,,,,,,,
189,a2126b50b67efa95,bTowers,10.975,18.000999999999998,42.381,13.507,41.463,38.633,34.095,42.02,34.272,37.529,,,,,,
190,28bb334af8cea20e,bTowers,17.81,17.371,15.77,29.68,,,,,,,,,,,,
191,96180cadbba3065d,bTowers,17.399,16.945999999999998,,,,,,,,,,,,,,
192,a3bf6f4e45864ac8,bTowers,21.701,36.754,22.375,35.199,11.163,,,,,,,,,,,
193,6583f960f11e2e6f,bTowers,20.727,25.022,32.0,28.665,31.965999999999998,27.393,28.999000000000002,13.017000000000001,18.383,,,,,,,
194,c725a2bc09955c4d,bTowers,15.579,32.808,36.036,19.275,33.125,35.258,38.775,32.622,17.724,32.608000000000004,,,,,,
195,622246efcbd8c056,bTowers,23.769,35.298,17.883,26.1,,,,,,,,,,,,
196,9c00db0fa33f787b,bTowers,21.726,30.505,20.322,25.878,14.005,31.226,29.476999999999997,30.965999999999998,,,,,,,,
197,19ce3025e6603adc,bTowers,24.587,24.238000000000003,10.544,19.987000000000002,,,,,,,,,,,,
198,5c5183eed3a2f4cf,bTowers,14.082,21.063000000000002,,,,,,,,,,,,,,
199,0fff3ee4c1bc24fb,bTowers,19.348,,,,,,,,,,,,,,,
200,5859e05051fdabbe,bTowers,11.529,,,,,,,,,,,,,,,
201,ad821d17a6a45dde,bTowers,31.138,15.895,33.52,37.643,21.836,30.976,28.67,26.535,32.055,29.197,,,,,,
202,f03c8ac2897345bf,bTowers,24.092,17.427,34.868,41.402,33.95,25.455,30.896,41.495,,,,,,,,
203,586282878818beb9,bTowers,23.347,33.958,,,,,,,,,,,,,,
204,218d238cb0508c6d,bTowers,24.437,29.18,26.729,29.303,11.092,28.747,26.555,16.332,4.098,,,,,,,
205,b345e15abf449b48,bTowers,20.245,24.807,25.646,,,,,,,,,,,,,
206,82c0f161ad6c0621,bTowers,14.266,16.748,12.015,15.106,17.095,,,,,,,,,,,
207,26ffc410e405cf6c,bTowers,20.18,14.97,32.749,32.604,12.944,38.463,,,,,,,,,,
208,d5915af397116496,bTowers,12.74,34.4,18.541,18.985,27.537,33.508,30.546999999999997,26.659000000000002,34.531,,,,,,,
209,80fdddeaa8260cbd,bTowers,10.007,13.384,12.788,,,,,,,,,,,,,
210,ed44957c5085b487,bTowers,17.822,28.616,18.183,40.397,40.202,28.761999999999997,24.136,15.888,,,,,,,,
211,ceab9a557db65ef8,bTowers,22.941,10.913,,,,,,,,,,,,,,
212,1e7d8aab13ec3357,bTowers,13.705,21.743000000000002,22.136999999999997,37.262,18.72,7.943,21.2,37.175,,,,,,,,
213,bd7b1ff0d60589e3,bTowers,23.892,21.68,4.024,,,,,,,,,,,,,
214,85ebad3f88d8055f,bTowers,46.629,46.263999999999996,45.907,17.371,24.287,39.009,39.384,46.47,45.763999999999996,26.684,19.215,,,,,
215,c019fbdb115c8f84,bTowers,31.145,14.082,18.735,22.81,10.945,3.487,28.801,31.057,17.294,29.377,16.238,,,,,
216,4b4d1f07e75659a9,bTowers,9.511,25.112,10.936,25.3,,,,,,,,,,,,
217,5605652209410353,bTowers,43.009,41.288999999999994,33.25,35.355,19.558,12.902999999999999,17.475,42.879,41.595,39.87,,,,,,
218,4a55f0fa25c4fa7a,bTowers,19.852,25.208000000000002,27.224,,,,,,,,,,,,,
219,646c24c3ad1d8059,bTowers,22.118,23.155,23.574,26.539,26.654,23.826999999999998,17.121,13.366,27.266,22.37,14.34,,,,,
220,a36c8ab58f36e52a,bTowers,31.043,39.792,15.86,17.218,48.14,,,,,,,,,,,
221,4753b8797532547f,bTowers,15.563,55.131,35.205,29.201999999999998,51.213,55.036,47.125,50.221000000000004,20.277,42.294,,,,,,
222,725624737e1bf329,bTowers,11.352,43.449,40.866,39.624,42.968,41.452,29.561999999999998,43.159,36.246,39.157,13.549000000000001,,,,,
223,4b8783ac4c358c01,bTowers,31.474,29.068,13.145,20.936,27.732,28.279,30.66,36.865,18.046,13.853,,,,,,
224,59b8cc361cf4072d,bTowers,38.007,37.446999999999996,39.008,40.279,40.622,40.076,17.797,40.724000000000004,,,,,,,,
225,83aa77e2c9e11af5,bTowers,37.646,35.915,26.076,37.704,16.361,14.292,37.145,24.503,33.885,36.345,34.039,,,,,
226,27fcf16012c23d34,bTowers,32.802,31.958000000000002,22.795,32.731,31.302,32.156,31.103,20.432000000000002,14.725999999999999,,,,,,,
227,338f79bf740f4013,bTowers,8.451,21.138,12.501,,,,,,,,,,,,,
