,match_id,red_or_blue_side,team_name,kills,deaths,assists,kda_ratio
1380,2fce932098795fa5,Red,BGG,19.0,24.0,50.0,2.875
1381,2ff30f937b0fc345,Blue,NRG,5.0,16.0,15.0,1.25
1382,2ff30f937b0fc345,Red,IMT,16.0,5.0,42.0,11.6
1383,2ff7232393acea9f,Blue,JAG,1.0,13.0,4.0,0.38461538461538464
1384,2ff7232393acea9f,Red,kt,13.0,1.0,34.0,47.0
1385,300b36f61a1fec39,Blue,C9,6.0,13.0,13.0,1.4615384615384615
1386,300b36f61a1fec39,Red,TSM,13.0,6.0,37.0,8.333333333333334
1387,3017c4e83df41ec1,Blue,FW,1.0,6.0,2.0,0.5
1388,3017c4e83df41ec1,Red,ahq,6.0,1.0,12.0,18.0
1389,30431d918df788c6,Blue,kt,20.0,9.0,38.0,6.444444444444445
1390,30431d918df788c6,Red,SSG,9.0,20.0,16.0,1.25
1391,305c7ebc98b6f594,Blue,GMB,9.0,15.0,18.0,1.8
1392,305c7ebc98b6f594,Red,H2K,15.0,9.0,34.0,5.444444444444445
1393,30633196fec71c5d,Blue,FNC,14.0,7.0,33.0,6.714285714285714
1394,30633196fec71c5d,Red,GIA,7.0,14.0,16.0,1.6428571428571428
1395,3063a123ec172c45,Blue,ROC,2.0,13.0,6.0,0.6153846153846154
1396,3063a123ec172c45,Red,FNC,13.0,2.0,41.0,27.0
1397,306840175bbff061,Blue,FW,13.0,6.0,37.0,8.333333333333334
1398,306840175bbff061,Red,TPA,6.0,13.0,11.0,1.3076923076923077
1399,3081f75ffacd0ca4,Blue,FLY,17.0,4.0,33.0,12.5
1400,3081f75ffacd0ca4,Red,IMT,4.0,17.0,6.0,0.5882352941176471
1401,3091f93795130394,Blue,TSM,12.0,15.0,35.0,3.1333333333333333
1402,3091f93795130394,Red,FOX,15.0,12.0,32.0,3.9166666666666665
1403,30a84ce3b196e5a9,Blue,OG,12.0,4.0,27.0,9.75
1404,30a84ce3b196e5a9,Red,SPY,4.0,12.0,10.0,1.1666666666666667
1405,30d95a1cf4bd3330,Blue,LZ,8.0,11.0,10.0,1.6363636363636365
1406,30d95a1cf4bd3330,Red,kt,11.0,8.0,25.0,4.5
1407,30dcd0465e8a2781,Blue,TSM,21.0,15.0,52.0,4.866666666666666
1408,30dcd0465e8a2781,Red,SHR,15.0,21.0,41.0,2.6666666666666665
1409,30f903bff8e6336a,Blue,T8,13.0,20.0,39.0,2.6
1410,30f903bff8e6336a,Red,GV,20.0,13.0,59.0,6.076923076923077
1411,31030c79dfcbecd4,Blue,WFX,20.0,5.0,51.0,14.2
1412,31030c79dfcbecd4,Red,CST,5.0,20.0,14.0,0.95
1413,31209c812cb91344,Blue,VFK,10.0,0.0,25.0,35.0
1414,31325fe0fea715be,Blue,C9,13.0,21.0,32.0,2.142857142857143
1415,31325fe0fea715be,Red,TSM,21.0,13.0,59.0,6.153846153846154
1416,3134eec60241b632,Blue,OG,15.0,6.0,44.0,9.833333333333334
1417,3134eec60241b632,Red,FW,6.0,15.0,11.0,1.1333333333333333
1418,3139ba7d6a6011c9,Blue,TIP,9.0,14.0,16.0,1.7857142857142858
1419,3139ba7d6a6011c9,Red,C9,14.0,9.0,32.0,5.111111111111111
1420,3147e6bd5bf852de,Blue,CJ,20.0,6.0,51.0,11.833333333333334
1421,3147e6bd5bf852de,Red,AFs,6.0,20.0,16.0,1.1
1422,314acdbf3a4d9079,Blue,kt,5.0,19.0,12.0,0.8947368421052632
1423,314acdbf3a4d9079,Red,KOO,19.0,5.0,50.0,13.8
1424,314d26a7b9fb3223,Blue,TL,18.0,1.0,50.0,68.0
1425,314d26a7b9fb3223,Red,DIG,1.0,18.0,0.0,0.05555555555555555
1426,314dd110923b6170,Blue,EL,11.0,13.0,15.0,2.0
1427,314dd110923b6170,Red,SPY,13.0,11.0,38.0,4.636363636363637
1428,3163ce47dac36f9e,Blue,LZ,9.0,1.0,20.0,29.0
1429,3163ce47dac36f9e,Red,CJ,1.0,9.0,3.0,0.4444444444444444
1430,31833bf08df24a7b,Blue,CLG,11.0,16.0,30.0,2.5625
1431,31833bf08df24a7b,Red,IMT,16.0,11.0,46.0,5.636363636363637
1432,319affeb9db3bc00,Blue,C9,25.0,13.0,65.0,6.923076923076923
1433,319affeb9db3bc00,Red,TIP,13.0,25.0,29.0,1.68
1434,31a04918207ac85d,Blue,TL,13.0,15.0,29.0,2.8
1435,31a04918207ac85d,Red,C9,15.0,13.0,47.0,4.769230769230769
1436,31b2113c09acb5a7,Blue,DIG,16.0,4.0,33.0,12.25
1437,31b2113c09acb5a7,Red,C9,4.0,16.0,10.0,0.875
1438,31c3dfee36bd390e,Blue,FW,11.0,3.0,34.0,15.0
1439,31c3dfee36bd390e,Red,ahq,3.0,11.0,9.0,1.0909090909090908
1440,31c856043e537199,Blue,AFs,14.0,5.0,30.0,8.8
1441,31c856043e537199,Red,CJE,5.0,14.0,17.0,1.5714285714285714
1442,31eac7f42b5f4f15,Blue,TSM,5.0,19.0,13.0,0.9473684210526315
1443,31eac7f42b5f4f15,Red,SKT,19.0,5.0,42.0,12.2
1444,31f88c9b8ffcf548,Blue,MSE,6.0,15.0,10.0,1.0666666666666667
1445,31f88c9b8ffcf548,Red,TPA,15.0,6.0,30.0,7.5
1446,320ae7c7385f4a34,Blue,UOL,22.0,9.0,44.0,7.333333333333333
1447,320ae7c7385f4a34,Red,OG,9.0,22.0,16.0,1.1363636363636365
1448,3230b61dcbce1f71,Blue,NJF,2.0,15.0,4.0,0.4
1449,3230b61dcbce1f71,Red,KOO,15.0,2.0,41.0,28.0
1450,32360bc2c6a0269d,Blue,C9,2.0,14.0,5.0,0.5
1451,32360bc2c6a0269d,Red,FW,14.0,2.0,26.0,20.0
1452,324675625298d854,Blue,GIA,24.0,10.0,80.0,10.4
1453,324675625298d854,Red,ROC,10.0,24.0,32.0,1.75
1454,32557c6731fbdcb4,Blue,GIA,5.0,21.0,16.0,1.0
1455,32557c6731fbdcb4,Red,UOL,21.0,5.0,61.0,16.4
1456,326ea8f73ffe8011,Blue,H2K,8.0,11.0,25.0,3.0
1457,326ea8f73ffe8011,Red,OG,11.0,8.0,34.0,5.625
1458,32812b7ef18a0e9e,Blue,IM,13.0,4.0,41.0,13.5
1459,32812b7ef18a0e9e,Red,SSG,4.0,13.0,11.0,1.1538461538461537
1460,32a5c0e0f0fd2b69,Blue,G2,12.0,4.0,37.0,12.25
1461,32a5c0e0f0fd2b69,Red,VIT,4.0,12.0,10.0,1.1666666666666667
1462,330e8ad5e69ab1b4,Blue,SK,20.0,5.0,49.0,13.8
1463,330e8ad5e69ab1b4,Red,ROC,5.0,20.0,12.0,0.85
1464,33139ace690bae76,Blue,APX,5.0,9.0,9.0,1.5555555555555556
1465,33139ace690bae76,Red,IMT,9.0,5.0,28.0,7.4
1466,3333277db5e39870,Blue,SSG,7.0,17.0,16.0,1.3529411764705883
1467,3333277db5e39870,Red,KOO,17.0,7.0,45.0,8.857142857142858
1468,3338f9e98cbddf11,Blue,WE,13.0,23.0,36.0,2.130434782608696
1469,3338f9e98cbddf11,Red,G2,23.0,13.0,67.0,6.923076923076923
1470,3350d043ac747003,Blue,bbq,11.0,7.0,30.0,5.857142857142857
1471,3350d043ac747003,Red,JAG,7.0,11.0,15.0,2.0
1472,3356db953888c2ea,Blue,SUP,15.0,23.0,32.0,2.0434782608695654
1473,3356db953888c2ea,Red,G2,23.0,15.0,61.0,5.6
1474,33635d04462c738e,Blue,TL,20.0,6.0,42.0,10.333333333333334
1475,33635d04462c738e,Red,CLG,6.0,20.0,16.0,1.1
1476,33754e5060541a7e,Blue,C9,19.0,15.0,49.0,4.533333333333333
1477,33754e5060541a7e,Red,NWS,15.0,19.0,42.0,3.0
1478,337e6847642c0758,Blue,LZ,11.0,19.0,28.0,2.0526315789473686
1479,337e6847642c0758,Red,kt,19.0,11.0,42.0,5.545454545454546
1480,338f79bf740f4013,Blue,TIP,14.0,23.0,29.0,1.8695652173913044
1481,338f79bf740f4013,Red,TL,23.0,14.0,67.0,6.428571428571429
1482,339dc7152b7d9c5b,Blue,BJK,1.0,11.0,3.0,0.36363636363636365
1483,339dc7152b7d9c5b,Red,TSM,11.0,1.0,34.0,45.0
1484,33a3de4ee7b82507,Blue,AFs,20.0,26.0,52.0,2.769230769230769
1485,33a3de4ee7b82507,Red,LZ,26.0,20.0,68.0,4.7
1486,33ad9f88301528e6,Blue,CJE,2.0,13.0,6.0,0.6153846153846154
1487,33ad9f88301528e6,Red,SKT,13.0,2.0,41.0,27.0
1488,33bf9fbb8b079c41,Blue,TL,7.0,15.0,17.0,1.6
1489,33bf9fbb8b079c41,Red,CLG,15.0,7.0,41.0,8.0
1490,33c18a702d5155ad,Blue,C9,14.0,6.0,42.0,9.333333333333334
1491,33c18a702d5155ad,Red,TSM,6.0,14.0,16.0,1.5714285714285714
1492,33c82b66e0aeb520,Blue,NV,7.0,22.0,20.0,1.2272727272727273
1493,33c82b66e0aeb520,Red,TL,22.0,7.0,57.0,11.285714285714286
1494,33dca2d1a2f556ca,Blue,FOX,8.0,16.0,24.0,2.0
1495,33dca2d1a2f556ca,Red,DIG,16.0,8.0,42.0,7.25
1496,33f2013d43d6ffd9,Blue,SKT,13.0,20.0,35.0,2.4
1497,33f2013d43d6ffd9,Red,NJF,20.0,13.0,49.0,5.3076923076923075
1498,33f41fe0693473a1,Blue,FW,21.0,1.0,40.0,61.0
1499,33f41fe0693473a1,Red,LOG,1.0,21.0,2.0,0.14285714285714285
1500,340ef6dbf6417de9,Blue,OG,10.0,24.0,21.0,1.2916666666666667
1501,340ef6dbf6417de9,Red,ROC,24.0,10.0,60.0,8.4
1502,341161cfce7bff85,Blue,NV,16.0,19.0,41.0,3.0
1503,341161cfce7bff85,Red,CLG,19.0,16.0,50.0,4.3125
1504,341959448a14a7d2,Blue,CLG,22.0,11.0,60.0,7.454545454545454
1505,341959448a14a7d2,Red,P1,11.0,22.0,25.0,1.6363636363636365
1506,3419debeadb1790c,Blue,LZ,8.0,21.0,20.0,1.3333333333333333
1507,3419debeadb1790c,Red,JAG,21.0,8.0,49.0,8.75
1508,3420cf4d13a780eb,Blue,TSM,16.0,14.0,33.0,3.5
1509,3420cf4d13a780eb,Red,DIG,14.0,16.0,32.0,2.875
1510,3467cc1b2599a75d,Blue,TL,22.0,15.0,63.0,5.666666666666667
1511,3467cc1b2599a75d,Red,T8,15.0,22.0,37.0,2.3636363636363638
1512,3467de2c84b0e6cd,Blue,AHQ,21.0,16.0,48.0,4.3125
1513,3467de2c84b0e6cd,Red,SKT,16.0,21.0,41.0,2.7142857142857144
1514,3468d308b6f7a920,Blue,GMB,13.0,4.0,34.0,11.75
1515,3468d308b6f7a920,Red,CW,4.0,13.0,8.0,0.9230769230769231
1516,346e124183ef4d71,Blue,FLY,23.0,22.0,51.0,3.3636363636363638
1517,346e124183ef4d71,Red,CLG,22.0,23.0,41.0,2.739130434782609
1518,34833c0566312d56,Blue,TPA,18.0,2.0,31.0,24.5
1519,34833c0566312d56,Red,DoR,2.0,18.0,4.0,0.3333333333333333
1520,3486e6b7290581ca,Blue,FW,13.0,12.0,31.0,3.6666666666666665
1521,3486e6b7290581ca,Red,OG,12.0,13.0,33.0,3.4615384615384617
1522,349e869bf5ea074f,Blue,MYM,15.0,12.0,40.0,4.583333333333333
1523,349e869bf5ea074f,Red,UOL,12.0,15.0,33.0,3.0
1524,34a0bbd8abf9eea9,Blue,C9,16.0,12.0,34.0,4.166666666666667
1525,34a0bbd8abf9eea9,Red,GV,12.0,16.0,22.0,2.125
1526,34aba62c58e95776,Blue,AFs,14.0,11.0,37.0,4.636363636363637
1527,34aba62c58e95776,Red,ROX,11.0,14.0,27.0,2.7142857142857144
1528,34ac181a5590ff92,Blue,OPK,2.0,18.0,4.0,0.3333333333333333
1529,34ac181a5590ff92,Red,KBM,18.0,2.0,47.0,32.5
1530,34c2d371eb319b57,Blue,FW,18.0,4.0,35.0,13.25
1531,34c2d371eb319b57,Red,FB,4.0,18.0,7.0,0.6111111111111112
1532,34c4ed6abfbc616b,Blue,SSG,8.0,26.0,12.0,0.7692307692307693
1533,34c4ed6abfbc616b,Red,kt,26.0,8.0,75.0,12.625
1534,35092519086c4290,Blue,SKT,17.0,26.0,30.0,1.8076923076923077
1535,35092519086c4290,Red,GET,26.0,17.0,65.0,5.352941176470588
1536,350f4aa1cac28b69,Blue,HKES,34.0,13.0,85.0,9.153846153846153
1537,350f4aa1cac28b69,Red,DoR,13.0,34.0,31.0,1.2941176470588236
1538,352128330932868a,Blue,SKT,13.0,7.0,32.0,6.428571428571429
1539,352128330932868a,Red,KOO,7.0,13.0,20.0,2.076923076923077
1540,353cb4a9ca38ffc9,Blue,SSG,4.0,24.0,9.0,0.5416666666666666
1541,353cb4a9ca38ffc9,Red,CJE,24.0,4.0,78.0,25.5
1542,3547bdb2f1478f9d,Blue,S04,7.0,19.0,23.0,1.5789473684210527
1543,3547bdb2f1478f9d,Red,G2,19.0,7.0,48.0,9.571428571428571
1544,355f2a3e54aa7a8a,Blue,H2K,13.0,3.0,41.0,18.0
1545,355f2a3e54aa7a8a,Red,SPY,3.0,13.0,6.0,0.6923076923076923
1546,3567a8743744fbc3,Blue,SKT,13.0,14.0,31.0,3.142857142857143
1547,3567a8743744fbc3,Red,ROX,14.0,13.0,36.0,3.8461538461538463
1548,3585eaf0cd2c859b,Blue,AFs,15.0,11.0,42.0,5.181818181818182
1549,3585eaf0cd2c859b,Red,LZ,11.0,15.0,28.0,2.6
1550,359335b45205e386,Blue,EL,15.0,15.0,44.0,3.933333333333333
1551,359335b45205e386,Red,GMB,15.0,15.0,30.0,3.0
1552,359ba6dda907db8b,Blue,GMB,2.0,11.0,4.0,0.5454545454545454
1553,359ba6dda907db8b,Red,UOL,11.0,2.0,30.0,20.5
1554,35a815a4711236fd,Blue,P1,12.0,5.0,32.0,8.8
1555,35a815a4711236fd,Red,NV,5.0,12.0,8.0,1.0833333333333333
1556,35b317554cff17f8,Blue,PNG,15.0,5.0,36.0,10.2
1557,35b317554cff17f8,Red,VFK,5.0,15.0,11.0,1.0666666666666667
1558,35bd0a66d14e3880,Blue,ROC,10.0,6.0,35.0,7.5
1559,35bd0a66d14e3880,Red,VIT,6.0,10.0,18.0,2.4
1560,35db5afe3260ad57,Blue,H2K,12.0,0.0,35.0,47.0
1561,35e9aabc34c30d56,Blue,C9,12.0,19.0,18.0,1.5789473684210527
1562,35e9aabc34c30d56,Red,AHQ,19.0,12.0,43.0,5.166666666666667
1563,35fb9998884c8ce1,Blue,LZ,1.0,18.0,1.0,0.1111111111111111
1564,35fb9998884c8ce1,Red,KDM,18.0,1.0,48.0,66.0
1565,35fca232c243a937,Blue,TSM,14.0,2.0,37.0,25.5
1566,35fca232c243a937,Red,NV,2.0,14.0,3.0,0.35714285714285715
1567,36054590d9363216,Blue,kt,26.0,14.0,78.0,7.428571428571429
1568,36054590d9363216,Red,SSG,14.0,26.0,41.0,2.1153846153846154
1569,3606757e706ae565,Blue,CJE,19.0,8.0,43.0,7.75
1570,3606757e706ae565,Red,NJE,8.0,19.0,19.0,1.4210526315789473
1571,362865f569399c30,Blue,JAG,5.0,10.0,14.0,1.9
1572,362865f569399c30,Red,kt,10.0,5.0,16.0,5.2
1573,364b9d09b524ba4d,Blue,CJE,16.0,6.0,50.0,11.0
1574,364b9d09b524ba4d,Red,NJF,6.0,16.0,16.0,1.375
1575,3656e67a823022e0,Blue,G2,18.0,10.0,43.0,6.1
1576,3656e67a823022e0,Red,ROC,10.0,18.0,22.0,1.7777777777777777
1577,365a70d0d6b196d2,Blue,M17,18.0,15.0,53.0,4.733333333333333
1578,365a70d0d6b196d2,Red,LGS,15.0,18.0,39.0,3.0
1579,36601b8642bb18ca,Blue,G2,16.0,4.0,41.0,14.25
1580,36601b8642bb18ca,Red,OG,4.0,16.0,9.0,0.8125
1581,36703a1e2b681c06,Blue,IMT,18.0,25.0,46.0,2.56
1582,36703a1e2b681c06,Red,CLG,25.0,18.0,52.0,4.277777777777778
1583,3671e51467f90ea6,Blue,IMT,11.0,10.0,23.0,3.4
1584,3671e51467f90ea6,Red,CLG,10.0,11.0,10.0,1.8181818181818181
1585,368c582d95c42505,Blue,OG,11.0,5.0,32.0,8.6
1586,368c582d95c42505,Red,H2K,5.0,11.0,10.0,1.3636363636363635
1587,36de5ece6b9fa56b,Blue,ahq,21.0,8.0,54.0,9.375
1588,36de5ece6b9fa56b,Red,XG,8.0,21.0,13.0,1.0
1589,370296db5a03c6f5,Blue,M17,9.0,1.0,24.0,33.0
1590,370296db5a03c6f5,Red,TPA,1.0,9.0,3.0,0.4444444444444444
1591,371d86712132b494,Blue,SSG,13.0,7.0,33.0,6.571428571428571
1592,371d86712132b494,Red,NJE,7.0,13.0,17.0,1.8461538461538463
1593,372086d9e951b6cf,Blue,VIT,14.0,22.0,39.0,2.409090909090909
1594,372086d9e951b6cf,Red,ROC,22.0,14.0,67.0,6.357142857142857
1595,3727ce1de86ecc9f,Blue,TL,3.0,21.0,12.0,0.7142857142857143
1596,3727ce1de86ecc9f,Red,TIP,21.0,3.0,59.0,26.666666666666668
1597,373d561a43da9c6c,Blue,TL,23.0,8.0,39.0,7.75
1598,373d561a43da9c6c,Red,CLG,8.0,23.0,17.0,1.0869565217391304
1599,373e537c071d8483,Blue,BGG,18.0,20.0,51.0,3.45
1600,373e537c071d8483,Red,RED,20.0,18.0,46.0,3.6666666666666665
1601,3744cbd655427f37,Blue,MSE,17.0,10.0,51.0,6.8
1602,3744cbd655427f37,Red,Mac,10.0,17.0,30.0,2.3529411764705883
1603,37485bf88a6754f8,Blue,KDM,10.0,6.0,21.0,5.166666666666667
1604,37485bf88a6754f8,Red,CJ,6.0,10.0,13.0,1.9
1605,376774533e3fe4bd,Blue,M17,17.0,0.0,37.0,54.0
1606,376a55b948f7c25a,Blue,LZ,18.0,24.0,32.0,2.0833333333333335
1607,376a55b948f7c25a,Red,SKT,24.0,18.0,58.0,4.555555555555555
1608,3781e123166abc39,Blue,IMT,3.0,18.0,9.0,0.6666666666666666
1609,3781e123166abc39,Red,C9,18.0,3.0,58.0,25.333333333333332
1610,3794746437cee4b4,Blue,FNC,16.0,5.0,40.0,11.2
1611,3794746437cee4b4,Red,CW,5.0,16.0,14.0,1.1875
1612,37b0e2fdb01fa0b9,Blue,MSF,9.0,3.0,20.0,9.666666666666666
1613,37b0e2fdb01fa0b9,Red,VIT,3.0,9.0,8.0,1.2222222222222223
1614,37b4744837255238,Blue,OG,3.0,17.0,7.0,0.5882352941176471
1615,37b4744837255238,Red,GIA,17.0,3.0,38.0,18.333333333333332
1616,37f1b13c86d9b810,Blue,SPY,22.0,12.0,38.0,5.0
1617,37f1b13c86d9b810,Red,ROC,12.0,22.0,26.0,1.7272727272727273
1618,37fe8c982a3c6988,Blue,FOX,12.0,21.0,30.0,2.0
1619,37fe8c982a3c6988,Red,NV,21.0,12.0,58.0,6.583333333333333
1620,382062e049d34103,Blue,CLG,1.0,12.0,3.0,0.3333333333333333
1621,382062e049d34103,Red,TL,12.0,1.0,36.0,48.0
1622,382e76e8e1f8488a,Blue,ROC,6.0,15.0,14.0,1.3333333333333333
1623,382e76e8e1f8488a,Red,VIT,15.0,6.0,36.0,8.5
1624,383b4d85831c4d03,Blue,SSB,26.0,3.0,59.0,28.333333333333332
1625,383b4d85831c4d03,Red,LMQ,3.0,26.0,2.0,0.19230769230769232
1626,384bafb5b46925d3,Blue,SSG,5.0,16.0,9.0,0.875
1627,384bafb5b46925d3,Red,kt,16.0,5.0,47.0,12.6
1628,38552f9b4d3a6265,Blue,CNB,7.0,12.0,15.0,1.8333333333333333
1629,38552f9b4d3a6265,Red,RED,12.0,7.0,18.0,4.285714285714286
1630,385d2e1c2937e241,Blue,H2K,7.0,18.0,21.0,1.5555555555555556
1631,385d2e1c2937e241,Red,OG,18.0,7.0,39.0,8.142857142857142
1632,386be7ef80fd4077,Blue,SKT,17.0,9.0,37.0,6.0
1633,386be7ef80fd4077,Red,MVP,9.0,17.0,14.0,1.3529411764705883
1634,386d6f45fd736b23,Blue,VFK,8.0,16.0,19.0,1.6875
1635,386d6f45fd736b23,Red,ITZ,16.0,8.0,52.0,8.5
1636,38707dc1e04b6954,Blue,KOO,25.0,12.0,69.0,7.833333333333333
1637,38707dc1e04b6954,Red,LZ,12.0,25.0,27.0,1.56
1638,38882cb980decf38,Blue,C9,5.0,20.0,11.0,0.8
1639,38882cb980decf38,Red,IMT,20.0,5.0,49.0,13.8
1640,3892cf91737f08a6,Blue,TIP,15.0,22.0,38.0,2.409090909090909
1641,3892cf91737f08a6,Red,REN,22.0,15.0,73.0,6.333333333333333
1642,389712fb0bc1abd3,Blue,UOL,3.0,17.0,6.0,0.5294117647058824
1643,389712fb0bc1abd3,Red,H2K,17.0,3.0,40.0,19.0
1644,38a3099fdf0bdf3b,Blue,TL,10.0,18.0,19.0,1.6111111111111112
1645,38a3099fdf0bdf3b,Red,TSM,18.0,10.0,53.0,7.1
1646,38c86e983eebab73,Blue,GET,26.0,10.0,65.0,9.1
1647,38c86e983eebab73,Red,IM,10.0,26.0,22.0,1.2307692307692308
1648,38c9933b73dc178e,Blue,XG,18.0,4.0,49.0,16.75
1649,38c9933b73dc178e,Red,HKE,4.0,18.0,12.0,0.8888888888888888
1650,38d0c21c36bbe3b7,Blue,TSM,15.0,1.0,35.0,50.0
1651,38d0c21c36bbe3b7,Red,SK,1.0,15.0,2.0,0.2
1652,38e160fb24b4e585,Blue,M17,5.0,24.0,9.0,0.5833333333333334
1653,38e160fb24b4e585,Red,ahq,24.0,5.0,70.0,18.8
1654,38e725737ff77bc2,Blue,G2,19.0,10.0,51.0,7.0
1655,38e725737ff77bc2,Red,UOL,10.0,19.0,20.0,1.5789473684210527
1656,38f16283d945623d,Blue,NV,27.0,11.0,49.0,6.909090909090909
1657,38f16283d945623d,Red,IMT,11.0,27.0,19.0,1.1111111111111112
1658,38f505eda2b94541,Blue,CJE,12.0,3.0,35.0,15.666666666666666
1659,38f505eda2b94541,Red,JAG,3.0,12.0,9.0,1.0
1660,38ff5820bed5eb6b,Blue,NJE,6.0,19.0,6.0,0.631578947368421
1661,38ff5820bed5eb6b,Red,GET,19.0,6.0,41.0,10.0
1662,390ff59be55613a0,Blue,T8,16.0,23.0,39.0,2.391304347826087
1663,390ff59be55613a0,Red,TL,23.0,16.0,70.0,5.8125
1664,3912ccce6ee10f66,Blue,kt,7.0,16.0,22.0,1.8125
1665,3912ccce6ee10f66,Red,ROX,16.0,7.0,47.0,9.0
1666,3921297eec448784,Blue,JAG,11.0,6.0,27.0,6.333333333333333
1667,3921297eec448784,Red,AFs,6.0,11.0,18.0,2.1818181818181817
1668,3921c12f9753048e,Blue,SKT,34.0,10.0,86.0,12.0
1669,3921c12f9753048e,Red,AFs,10.0,34.0,14.0,0.7058823529411765
1670,3938727a1a0b4e8c,Blue,UOL,6.0,20.0,16.0,1.1
1671,3938727a1a0b4e8c,Red,H2K,20.0,6.0,52.0,12.0
1672,39492a263961999d,Blue,RED,11.0,16.0,18.0,1.8125
1673,39492a263961999d,Red,PNG,16.0,11.0,37.0,4.818181818181818
1674,394ae82c6f5f4b1c,Blue,LZ,13.0,10.0,27.0,4.0
1675,394ae82c6f5f4b1c,Red,KDM,10.0,13.0,31.0,3.1538461538461537
1676,394ba5e889b3e4b5,Blue,SKT,37.0,9.0,99.0,15.11111111111111
1677,394ba5e889b3e4b5,Red,CJE,9.0,37.0,19.0,0.7567567567567568
1678,396617cc71cbceda,Blue,TIP,14.0,5.0,45.0,11.8
1679,396617cc71cbceda,Red,GV,5.0,14.0,12.0,1.2142857142857142
1680,396641c020157b53,Blue,G2,3.0,23.0,4.0,0.30434782608695654
1681,396641c020157b53,Red,SKT,23.0,3.0,41.0,21.333333333333332
1682,39af6fd7e5a6371a,Blue,FNC,28.0,13.0,65.0,7.153846153846154
1683,39af6fd7e5a6371a,Red,SKT,13.0,28.0,24.0,1.3214285714285714
1684,39b59022b7b3c006,Blue,DIG,27.0,15.0,68.0,6.333333333333333
1685,39b59022b7b3c006,Red,T8,15.0,27.0,32.0,1.7407407407407407
1686,39b61c79461f5346,Blue,H2K,1.0,13.0,3.0,0.3076923076923077
1687,39b61c79461f5346,Red,G2,13.0,1.0,36.0,49.0
1688,39b9ce5203d86ca3,Blue,T8,3.0,18.0,9.0,0.6666666666666666
1689,39b9ce5203d86ca3,Red,TL,18.0,3.0,45.0,21.0
1690,39bd570af20ae1f6,Blue,AFs,5.0,14.0,16.0,1.5
1691,39bd570af20ae1f6,Red,SSG,14.0,5.0,34.0,9.6
1692,39c37f95d85ba771,Blue,FNC,15.0,26.0,29.0,1.6923076923076923
1693,39c37f95d85ba771,Red,OMG,26.0,15.0,52.0,5.2
1694,39d2712050cd954a,Blue,FNC,18.0,25.0,46.0,2.56
1695,39d2712050cd954a,Red,KOO,25.0,18.0,79.0,5.777777777777778
1696,39ffb9d64588138a,Blue,ahq,7.0,5.0,15.0,4.4
1697,39ffb9d64588138a,Red,TPA,5.0,7.0,13.0,2.5714285714285716
1698,3a0687fef919f99b,Blue,TDK,16.0,10.0,45.0,6.1
1699,3a0687fef919f99b,Red,DIG,10.0,16.0,32.0,2.625
1700,3a3620bb5df40b00,Blue,SPY,16.0,4.0,42.0,14.5
1701,3a3620bb5df40b00,Red,RNG,4.0,16.0,7.0,0.6875
1702,3a4db184e1016c2b,Blue,AFs,12.0,14.0,32.0,3.142857142857143
1703,3a4db184e1016c2b,Red,KDM,14.0,12.0,33.0,3.9166666666666665
1704,3a56036511fa06e3,Blue,LOG,18.0,6.0,41.0,9.833333333333334
1705,3a56036511fa06e3,Red,TPA,6.0,18.0,13.0,1.0555555555555556
1706,3a5b1f9692d10577,Blue,C9,16.0,3.0,43.0,19.666666666666668
1707,3a5b1f9692d10577,Red,FOX,3.0,16.0,5.0,0.5
1708,3a5b38117ca9fa2c,Blue,TL,7.0,18.0,17.0,1.3333333333333333
1709,3a5b38117ca9fa2c,Red,DIG,18.0,7.0,49.0,9.571428571428571
1710,3a95b4b1a2254234,Blue,OG,4.0,16.0,6.0,0.625
1711,3a95b4b1a2254234,Red,VIT,16.0,4.0,51.0,16.75
1712,3ab013d6310244c5,Blue,GMB,7.0,18.0,14.0,1.1666666666666667
1713,3ab013d6310244c5,Red,UOL,18.0,7.0,46.0,9.142857142857142
1714,3aea0bef93cb44b2,Blue,SK,20.0,12.0,61.0,6.75
1715,3aea0bef93cb44b2,Red,MYM,12.0,20.0,33.0,2.25
1716,3b2320d4bcbae5d3,Blue,LGS,8.0,16.0,24.0,2.0
1717,3b2320d4bcbae5d3,Red,TPA,16.0,8.0,41.0,7.125
1718,3b26d873cb274d09,Blue,SSG,5.0,3.0,15.0,6.666666666666667
1719,3b26d873cb274d09,Red,SSB,3.0,5.0,7.0,2.0
1720,3b3ea809f80803e4,Blue,GMB,7.0,23.0,15.0,0.9565217391304348
1721,3b3ea809f80803e4,Red,GIA,23.0,7.0,66.0,12.714285714285714
1722,3b7fbf6fc6da0705,Blue,JAG,4.0,17.0,6.0,0.5882352941176471
1723,3b7fbf6fc6da0705,Red,LZ,17.0,4.0,45.0,15.5
1724,3b859a153cd22ecd,Blue,LZ,7.0,19.0,17.0,1.263157894736842
1725,3b859a153cd22ecd,Red,kt,19.0,7.0,52.0,10.142857142857142
1726,3ba5c4efc4fa446a,Blue,VFK,13.0,2.0,35.0,24.0
1727,3ba5c4efc4fa446a,Red,KBM,2.0,13.0,7.0,0.6923076923076923
1728,3babed5e7b890d8a,Blue,CW,20.0,14.0,49.0,4.928571428571429
1729,3babed5e7b890d8a,Red,EL,14.0,20.0,24.0,1.9
